Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.783,0.842,0.612,0.454,0.814,0.593,0.592,0.641,0.639,0.651,0.465,0.35,0.433,0.027,0.935,0.869,0.817,0.46,0.595,0.658,0.482,0.316,0.031,1.0,1.0,1.0
BLEU-4,0.526,0.53,0.367,0.251,0.635,0.361,0.374,0.388,0.55,0.648,0.461,0.347,0.431,0.026,0.844,0.728,0.589,0.053,0.29,0.327,0.085,0.009,0.008,0.876,0.886,0.997
METEOR,0.834,0.892,0.497,0.421,0.936,0.788,0.673,0.499,0.816,0.846,0.839,0.793,0.53,0.215,0.943,0.883,0.854,0.442,0.63,0.651,0.443,0.241,0.142,0.597,0.663,0.685
ROUGE-1,0.79,0.925,0.788,0.709,0.898,0.758,0.748,0.79,0.78,0.786,0.638,0.522,0.701,0.351,0.936,0.87,0.824,0.478,0.605,0.673,0.502,0.337,0.308,0.993,0.993,0.993
ROUGE-4,0.365,0.366,0.299,0.229,0.558,0.304,0.306,0.301,0.578,0.769,0.616,0.505,0.69,0.333,0.766,0.617,0.435,0.004,0.156,0.174,0.016,0.0,0.025,0.748,0.763,0.973
ROUGE-L,0.788,0.687,0.726,0.648,0.866,0.711,0.69,0.708,0.78,0.786,0.635,0.52,0.701,0.351,0.936,0.87,0.813,0.425,0.597,0.662,0.453,0.161,0.212,0.22,0.343,0.508
ROUGE-Lsum,0.788,0.829,0.773,0.701,0.892,0.75,0.743,0.775,0.78,0.786,0.635,0.52,0.701,0.351,0.936,0.87,0.822,0.474,0.605,0.671,0.499,0.328,0.287,0.989,0.989,0.993
VCS_LCT0,0.905,0.941,0.932,0.887,0.967,0.878,0.85,0.911,0.863,0.753,0.639,0.485,0.588,0.057,0.863,0.868,0.933,0.0,0.085,0.453,0.0,0.0,0.573,0.0,0.074,0.418
VCS_LCT1,0.908,0.963,0.932,0.917,0.967,0.88,0.852,0.914,0.864,0.756,0.648,0.504,0.653,0.169,0.864,0.871,0.933,0.0,0.099,0.465,0.0,0.0,0.666,0.432,0.186,0.418
