Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.905,0.719,0.388,0.109,0.701,0.554,0.411,0.318,0.551,0.686,0.423,0.306,0.365,0.02,0.767,0.896,0.832,0.737,0.513,0.626,0.504,0.319,0.08,0.996,0.996,0.996
BLEU-4,0.795,0.477,0.122,0.016,0.402,0.241,0.105,0.07,0.433,0.648,0.419,0.303,0.362,0.02,0.565,0.766,0.587,0.464,0.151,0.271,0.17,0.005,0.024,0.842,0.829,0.989
METEOR,0.942,0.785,0.36,0.205,0.704,0.623,0.485,0.29,0.749,0.743,0.828,0.772,0.484,0.2,0.807,0.912,0.874,0.772,0.541,0.694,0.579,0.223,0.177,0.612,0.663,0.65
ROUGE-1,0.909,0.857,0.64,0.415,0.82,0.717,0.569,0.524,0.711,0.804,0.591,0.468,0.64,0.321,0.8,0.899,0.845,0.748,0.549,0.648,0.531,0.339,0.371,0.975,0.975,0.975
ROUGE-4,0.71,0.381,0.06,0.01,0.291,0.156,0.041,0.027,0.445,0.686,0.556,0.44,0.605,0.296,0.444,0.662,0.425,0.286,0.046,0.126,0.063,0.0,0.036,0.665,0.65,0.925
ROUGE-L,0.909,0.741,0.52,0.319,0.75,0.629,0.43,0.381,0.707,0.797,0.588,0.466,0.64,0.321,0.798,0.899,0.82,0.739,0.501,0.624,0.509,0.15,0.306,0.189,0.278,0.497
ROUGE-Lsum,0.909,0.806,0.604,0.392,0.811,0.707,0.555,0.508,0.711,0.8,0.591,0.468,0.64,0.321,0.8,0.899,0.845,0.744,0.54,0.646,0.527,0.335,0.361,0.954,0.956,0.975
VCS_LCT0,0.977,0.979,0.765,0.696,0.95,0.885,0.806,0.776,0.797,0.739,0.546,0.168,0.675,0.0,0.485,0.9,0.963,0.23,0.0,0.782,0.213,0.0,0.672,0.0,0.0,0.442
VCS_LCT1,0.977,0.979,0.813,0.749,0.95,0.886,0.815,0.79,0.798,0.772,0.557,0.196,0.692,0.0,0.486,0.901,0.965,0.241,0.0,0.783,0.213,0.0,0.713,0.475,0.095,0.442
