Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.788,0.855,0.511,0.144,0.661,0.479,0.499,0.357,0.631,0.655,0.477,0.361,0.379,0.049,0.856,0.854,0.773,0.714,0.555,0.64,0.465,0.317,0.046,1.0,1.0,1.0
BLEU-4,0.546,0.47,0.273,0.052,0.34,0.159,0.226,0.117,0.574,0.625,0.474,0.359,0.376,0.048,0.703,0.689,0.487,0.427,0.178,0.269,0.066,0.005,0.007,0.874,0.887,0.997
METEOR,0.84,0.916,0.499,0.243,0.646,0.529,0.551,0.319,0.855,0.693,0.81,0.766,0.46,0.237,0.885,0.882,0.781,0.751,0.627,0.663,0.432,0.225,0.146,0.603,0.68,0.645
ROUGE-1,0.802,0.938,0.743,0.488,0.774,0.634,0.663,0.587,0.772,0.777,0.633,0.521,0.651,0.383,0.875,0.853,0.79,0.709,0.571,0.641,0.469,0.333,0.325,0.972,0.972,0.972
ROUGE-4,0.398,0.29,0.231,0.072,0.247,0.094,0.142,0.078,0.643,0.661,0.589,0.484,0.606,0.346,0.598,0.559,0.316,0.25,0.058,0.109,0.009,0.0,0.01,0.689,0.708,0.908
ROUGE-L,0.8,0.698,0.674,0.398,0.711,0.535,0.578,0.438,0.772,0.772,0.632,0.52,0.651,0.383,0.869,0.853,0.765,0.709,0.537,0.633,0.42,0.146,0.227,0.209,0.327,0.529
ROUGE-Lsum,0.802,0.844,0.73,0.475,0.765,0.618,0.651,0.561,0.772,0.777,0.633,0.521,0.651,0.383,0.875,0.853,0.782,0.709,0.562,0.641,0.469,0.329,0.309,0.963,0.965,0.972
VCS_LCT0,0.941,0.909,0.854,0.633,0.906,0.802,0.857,0.829,0.876,0.732,0.743,0.571,0.634,0.101,0.654,0.85,0.928,0.178,0.702,0.549,0.0,0.0,0.728,0.0,0.084,0.437
VCS_LCT1,0.941,0.93,0.894,0.817,0.951,0.853,0.882,0.886,0.878,0.756,0.744,0.587,0.674,0.197,0.662,0.85,0.928,0.178,0.708,0.556,0.0,0.0,0.762,0.454,0.196,0.437
