Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.772,0.824,0.505,0.274,0.741,0.642,0.499,0.334,0.744,0.635,0.56,0.462,0.203,0.032,0.77,0.906,0.842,0.689,0.597,0.666,0.439,0.319,0.171,1.0,1.0,1.0
BLEU-4,0.507,0.542,0.294,0.124,0.484,0.355,0.246,0.134,0.693,0.632,0.555,0.458,0.197,0.031,0.583,0.8,0.625,0.357,0.249,0.314,0.073,0.005,0.054,0.916,0.922,0.997
METEOR,0.823,0.92,0.487,0.339,0.764,0.712,0.57,0.374,0.878,0.847,0.855,0.828,0.362,0.213,0.832,0.921,0.879,0.714,0.642,0.717,0.431,0.226,0.26,0.616,0.673,0.649
ROUGE-1,0.783,0.905,0.73,0.604,0.821,0.765,0.654,0.627,0.854,0.77,0.718,0.633,0.547,0.366,0.808,0.911,0.855,0.697,0.609,0.687,0.467,0.334,0.5,0.99,0.99,0.99
ROUGE-4,0.337,0.413,0.256,0.136,0.362,0.245,0.171,0.106,0.739,0.749,0.692,0.609,0.512,0.335,0.472,0.714,0.477,0.183,0.108,0.15,0.013,0.0,0.05,0.818,0.829,0.964
ROUGE-L,0.779,0.729,0.662,0.504,0.763,0.686,0.569,0.488,0.854,0.77,0.716,0.632,0.544,0.362,0.808,0.911,0.849,0.688,0.605,0.664,0.44,0.15,0.405,0.222,0.471,0.528
ROUGE-Lsum,0.783,0.846,0.707,0.581,0.811,0.75,0.642,0.584,0.854,0.77,0.718,0.633,0.544,0.362,0.808,0.911,0.855,0.697,0.607,0.679,0.463,0.328,0.466,0.965,0.988,0.99
VCS_LCT0,0.972,0.895,0.958,0.925,0.919,0.938,0.816,0.929,0.919,0.793,0.771,0.677,0.596,0.0,0.564,0.941,0.993,0.327,0.366,0.802,0.0,0.0,0.852,0.0,0.1,0.399
VCS_LCT1,0.974,0.936,0.978,0.956,0.98,0.957,0.878,0.955,0.919,0.795,0.777,0.705,0.622,0.0,0.569,0.942,0.993,0.327,0.366,0.802,0.0,0.0,0.922,0.418,0.184,0.399
