Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.818,0.861,0.364,0.144,0.678,0.566,0.595,0.398,0.732,0.663,0.595,0.498,0.363,0.048,0.872,0.904,0.913,0.74,0.645,0.713,0.581,0.32,0.102,1.0,1.0,1.0
BLEU-4,0.594,0.616,0.151,0.031,0.266,0.181,0.214,0.141,0.69,0.653,0.592,0.495,0.36,0.048,0.731,0.777,0.795,0.408,0.259,0.38,0.175,0.005,0.019,0.932,0.943,0.997
METEOR,0.858,0.868,0.402,0.238,0.631,0.594,0.53,0.377,0.874,0.802,0.87,0.845,0.475,0.242,0.889,0.915,0.927,0.761,0.655,0.739,0.621,0.223,0.209,0.666,0.714,0.704
ROUGE-1,0.821,0.921,0.641,0.464,0.761,0.697,0.692,0.633,0.847,0.791,0.745,0.664,0.665,0.397,0.886,0.908,0.92,0.747,0.658,0.717,0.598,0.336,0.389,0.99,0.99,0.99
ROUGE-4,0.433,0.485,0.122,0.023,0.14,0.092,0.102,0.077,0.755,0.752,0.721,0.643,0.653,0.38,0.637,0.671,0.699,0.23,0.116,0.209,0.05,0.0,0.017,0.834,0.852,0.963
ROUGE-L,0.818,0.787,0.551,0.359,0.624,0.532,0.542,0.479,0.847,0.791,0.743,0.663,0.665,0.397,0.886,0.908,0.918,0.715,0.599,0.71,0.564,0.153,0.285,0.224,0.39,0.506
ROUGE-Lsum,0.821,0.858,0.623,0.441,0.73,0.665,0.649,0.59,0.847,0.791,0.745,0.664,0.665,0.397,0.886,0.908,0.918,0.742,0.649,0.717,0.596,0.327,0.383,0.963,0.99,0.99
VCS_LCT0,0.908,0.956,0.917,0.853,0.912,0.876,0.911,0.896,0.913,0.653,0.676,0.589,0.628,0.0,0.701,0.758,0.97,0.138,0.085,0.485,0.044,0.0,0.743,0.0,0.043,0.39
VCS_LCT1,0.908,0.988,0.925,0.872,0.94,0.879,0.918,0.901,0.913,0.732,0.683,0.601,0.684,0.011,0.711,0.758,0.97,0.152,0.105,0.485,0.067,0.0,0.771,0.46,0.083,0.39
