Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.706,0.839,0.448,0.385,0.609,0.542,0.582,0.437,0.713,0.662,0.646,0.553,0.361,0.036,0.891,0.803,0.864,0.679,0.493,0.5,0.454,0.342,0.041,1.0,1.0,1.0
BLEU-4,0.414,0.566,0.222,0.186,0.261,0.234,0.216,0.178,0.656,0.656,0.643,0.55,0.359,0.035,0.768,0.576,0.67,0.3,0.089,0.118,0.057,0.005,0.018,0.95,0.955,0.997
METEOR,0.776,0.854,0.413,0.367,0.608,0.581,0.521,0.382,0.891,0.75,0.868,0.848,0.468,0.218,0.916,0.832,0.899,0.71,0.498,0.48,0.404,0.242,0.151,0.599,0.617,0.632
ROUGE-1,0.717,0.923,0.672,0.645,0.739,0.684,0.677,0.649,0.83,0.794,0.782,0.71,0.654,0.369,0.901,0.808,0.871,0.688,0.506,0.508,0.471,0.357,0.338,0.993,0.993,0.993
ROUGE-4,0.254,0.419,0.165,0.163,0.135,0.13,0.092,0.12,0.702,0.769,0.765,0.694,0.623,0.34,0.674,0.416,0.528,0.127,0.014,0.03,0.005,0.0,0.055,0.878,0.889,0.973
ROUGE-L,0.717,0.734,0.592,0.587,0.635,0.591,0.531,0.507,0.83,0.792,0.782,0.71,0.654,0.369,0.901,0.804,0.86,0.67,0.463,0.481,0.439,0.167,0.299,0.315,0.367,0.532
ROUGE-Lsum,0.717,0.843,0.647,0.63,0.716,0.665,0.65,0.6,0.83,0.792,0.782,0.71,0.654,0.369,0.901,0.804,0.871,0.682,0.499,0.499,0.453,0.346,0.324,0.993,0.993,0.993
VCS_LCT0,0.848,0.968,0.953,0.929,0.817,0.836,0.866,0.911,0.836,0.771,0.706,0.548,0.629,0.0,0.61,0.575,0.97,0.017,0.0,0.0,0.0,0.0,0.771,0.0,0.08,0.436
VCS_LCT1,0.848,0.969,0.954,0.932,0.82,0.839,0.867,0.913,0.836,0.893,0.72,0.564,0.73,0.0,0.61,0.575,0.97,0.017,0.0,0.0,0.0,0.0,0.791,0.372,0.35,0.436
