Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.893,0.845,0.723,0.577,0.808,0.675,0.733,0.234,0.629,0.663,0.587,0.474,0.407,0.018,0.831,0.837,0.843,0.702,0.562,0.627,0.511,0.3,0.032,1.0,1.0,1.0
BLEU-4,0.755,0.628,0.554,0.407,0.624,0.41,0.515,0.084,0.546,0.66,0.583,0.471,0.401,0.018,0.701,0.623,0.598,0.376,0.171,0.175,0.098,0.005,0.006,0.925,0.926,0.997
METEOR,0.925,0.955,0.687,0.572,0.895,0.794,0.783,0.26,0.814,0.864,0.868,0.838,0.499,0.198,0.891,0.851,0.886,0.695,0.521,0.617,0.476,0.217,0.128,0.598,0.647,0.641
ROUGE-1,0.895,0.931,0.847,0.782,0.89,0.805,0.839,0.515,0.773,0.794,0.74,0.645,0.684,0.33,0.864,0.839,0.849,0.707,0.578,0.646,0.525,0.328,0.291,0.994,0.994,0.994
ROUGE-4,0.647,0.542,0.508,0.403,0.556,0.311,0.44,0.073,0.579,0.776,0.72,0.627,0.665,0.312,0.617,0.46,0.429,0.197,0.051,0.045,0.021,0.0,0.014,0.839,0.841,0.975
ROUGE-L,0.895,0.808,0.826,0.762,0.855,0.758,0.795,0.373,0.773,0.793,0.74,0.645,0.684,0.33,0.864,0.83,0.84,0.688,0.538,0.59,0.483,0.155,0.196,0.246,0.389,0.501
ROUGE-Lsum,0.895,0.882,0.845,0.782,0.884,0.794,0.826,0.489,0.773,0.794,0.74,0.645,0.684,0.33,0.864,0.839,0.847,0.703,0.566,0.637,0.521,0.312,0.267,0.975,0.994,0.994
VCS_LCT0,0.973,0.979,0.974,0.96,0.98,0.925,0.961,0.841,0.816,0.644,0.728,0.472,0.571,0.0,0.522,0.876,0.975,0.0,0.061,0.582,0.0,0.0,0.438,0.0,0.0,0.426
VCS_LCT1,0.973,0.979,0.976,0.961,0.98,0.925,0.963,0.849,0.818,0.649,0.732,0.479,0.649,0.0,0.528,0.876,0.975,0.002,0.106,0.582,0.0,0.0,0.511,0.396,0.213,0.43
