Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.876,0.875,0.204,0.076,0.746,0.673,0.6,0.351,0.713,0.64,0.581,0.483,0.437,0.11,0.821,0.906,0.791,0.72,0.48,0.657,0.473,0.291,0.021,0.996,0.996,0.996
BLEU-4,0.721,0.672,0.055,0.022,0.453,0.363,0.263,0.108,0.664,0.624,0.577,0.48,0.432,0.107,0.679,0.774,0.545,0.469,0.091,0.284,0.083,0.004,0.002,0.917,0.926,0.99
METEOR,0.919,0.936,0.25,0.178,0.761,0.691,0.618,0.305,0.889,0.785,0.846,0.821,0.509,0.295,0.875,0.926,0.824,0.768,0.45,0.733,0.441,0.211,0.127,0.603,0.636,0.634
ROUGE-1,0.881,0.943,0.526,0.382,0.843,0.792,0.723,0.589,0.828,0.78,0.737,0.654,0.703,0.468,0.851,0.908,0.809,0.749,0.501,0.674,0.491,0.321,0.271,0.996,0.996,0.996
ROUGE-4,0.607,0.57,0.043,0.031,0.353,0.259,0.164,0.064,0.718,0.734,0.721,0.64,0.677,0.436,0.593,0.665,0.38,0.318,0.014,0.126,0.012,0.0,0.003,0.838,0.852,0.978
ROUGE-L,0.879,0.834,0.399,0.303,0.77,0.706,0.591,0.416,0.828,0.779,0.736,0.653,0.703,0.468,0.851,0.908,0.791,0.747,0.47,0.644,0.439,0.149,0.183,0.239,0.323,0.512
ROUGE-Lsum,0.879,0.907,0.495,0.355,0.833,0.775,0.692,0.548,0.828,0.779,0.736,0.653,0.703,0.468,0.851,0.908,0.801,0.749,0.49,0.66,0.471,0.312,0.248,0.958,0.978,0.996
VCS_LCT0,0.956,0.986,0.869,0.801,0.833,0.909,0.89,0.899,0.879,0.654,0.816,0.739,0.557,0.127,0.683,0.881,0.947,0.178,0.158,0.827,0.0,0.0,0.709,0.0,0.0,0.405
VCS_LCT1,0.973,0.99,0.893,0.81,0.903,0.921,0.921,0.911,0.883,0.79,0.836,0.744,0.604,0.24,0.683,0.881,0.947,0.203,0.196,0.833,0.0,0.0,0.735,0.425,0.132,0.411
