Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.81,0.758,0.447,0.349,0.747,0.59,0.661,0.503,0.702,0.671,0.421,0.305,0.33,0.009,0.843,0.902,0.797,0.494,0.499,0.605,0.472,0.322,0.052,1.0,1.0,1.0
BLEU-4,0.581,0.475,0.177,0.138,0.46,0.287,0.335,0.217,0.616,0.668,0.419,0.303,0.328,0.009,0.715,0.757,0.529,0.12,0.106,0.149,0.101,0.009,0.011,0.831,0.841,0.997
METEOR,0.859,0.841,0.409,0.365,0.718,0.626,0.635,0.428,0.795,0.823,0.782,0.73,0.433,0.17,0.907,0.916,0.832,0.479,0.496,0.67,0.499,0.239,0.146,0.598,0.671,0.634
ROUGE-1,0.819,0.858,0.692,0.631,0.821,0.722,0.764,0.699,0.826,0.804,0.596,0.47,0.644,0.301,0.873,0.903,0.801,0.506,0.507,0.622,0.489,0.346,0.326,1.0,1.0,1.0
ROUGE-4,0.426,0.361,0.121,0.108,0.312,0.173,0.21,0.15,0.653,0.797,0.59,0.465,0.631,0.282,0.622,0.635,0.352,0.034,0.022,0.033,0.022,0.0,0.021,0.679,0.694,0.993
ROUGE-L,0.814,0.715,0.575,0.545,0.752,0.628,0.664,0.544,0.824,0.804,0.596,0.47,0.644,0.301,0.873,0.903,0.788,0.457,0.458,0.595,0.452,0.142,0.242,0.186,0.31,0.561
ROUGE-Lsum,0.819,0.804,0.662,0.611,0.815,0.71,0.756,0.667,0.824,0.804,0.596,0.47,0.644,0.301,0.873,0.903,0.801,0.499,0.503,0.617,0.476,0.334,0.312,0.914,0.916,1.0
VCS_LCT0,0.959,0.942,0.856,0.808,0.931,0.895,0.847,0.836,0.9,0.755,0.617,0.31,0.599,0.0,0.402,0.833,0.965,0.0,0.0,0.774,0.0,0.0,0.37,0.0,0.0,0.432
VCS_LCT1,0.96,0.969,0.937,0.894,0.966,0.901,0.895,0.9,0.905,0.753,0.633,0.352,0.651,0.0,0.409,0.841,0.966,0.0,0.027,0.774,0.0,0.0,0.543,0.457,0.181,0.433
