Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.932,0.785,0.21,0.172,0.854,0.681,0.589,0.243,0.67,0.661,0.592,0.479,0.493,0.033,0.865,0.777,0.817,0.752,0.522,0.654,0.501,0.318,0.048,1.0,1.0,1.0
BLEU-4,0.832,0.454,0.08,0.071,0.723,0.434,0.38,0.078,0.589,0.658,0.589,0.476,0.491,0.033,0.747,0.521,0.575,0.461,0.151,0.262,0.1,0.005,0.01,0.924,0.932,0.997
METEOR,0.951,0.775,0.289,0.273,0.91,0.687,0.69,0.288,0.848,0.846,0.853,0.824,0.538,0.211,0.909,0.818,0.848,0.776,0.57,0.692,0.521,0.228,0.165,0.616,0.663,0.638
ROUGE-1,0.933,0.892,0.536,0.514,0.91,0.785,0.724,0.534,0.8,0.795,0.746,0.65,0.739,0.369,0.888,0.783,0.824,0.758,0.54,0.668,0.509,0.344,0.355,0.997,0.997,0.997
ROUGE-4,0.746,0.303,0.079,0.096,0.659,0.338,0.319,0.059,0.616,0.782,0.732,0.637,0.728,0.352,0.661,0.354,0.405,0.276,0.048,0.103,0.019,0.0,0.017,0.841,0.854,0.984
ROUGE-L,0.929,0.71,0.467,0.453,0.898,0.741,0.642,0.403,0.799,0.793,0.743,0.647,0.739,0.369,0.888,0.774,0.803,0.745,0.508,0.638,0.469,0.147,0.274,0.218,0.411,0.514
ROUGE-Lsum,0.931,0.8,0.524,0.498,0.908,0.774,0.697,0.505,0.8,0.795,0.746,0.65,0.739,0.369,0.888,0.783,0.82,0.756,0.533,0.668,0.507,0.337,0.328,0.984,0.984,0.997
VCS_LCT0,0.98,0.948,0.849,0.823,0.946,0.916,0.897,0.895,0.88,0.741,0.799,0.718,0.686,0.0,0.472,0.828,0.962,0.108,0.141,0.636,0.0,0.0,0.725,0.0,0.031,0.406
VCS_LCT1,0.98,0.957,0.888,0.915,0.947,0.947,0.909,0.902,0.884,0.746,0.831,0.744,0.757,0.025,0.472,0.828,0.962,0.108,0.141,0.636,0.0,0.0,0.781,0.418,0.223,0.406
