Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.966,0.785,0.377,0.052,0.767,0.652,0.646,0.184,0.768,0.663,0.45,0.341,0.285,0.043,0.804,0.933,0.879,0.546,0.653,0.653,0.54,0.336,0.029,1.0,1.0,1.0
BLEU-4,0.92,0.521,0.125,0.014,0.522,0.356,0.329,0.064,0.717,0.66,0.44,0.333,0.272,0.043,0.634,0.836,0.704,0.172,0.336,0.221,0.104,0.005,0.005,0.88,0.879,0.997
METEOR,0.972,0.761,0.347,0.155,0.807,0.681,0.617,0.228,0.901,0.806,0.774,0.732,0.395,0.204,0.774,0.944,0.912,0.568,0.734,0.66,0.516,0.244,0.11,0.544,0.629,0.608
ROUGE-1,0.968,0.876,0.616,0.377,0.85,0.763,0.745,0.447,0.872,0.786,0.62,0.512,0.601,0.377,0.824,0.933,0.886,0.564,0.665,0.662,0.554,0.356,0.243,0.984,0.984,0.984
ROUGE-4,0.88,0.395,0.078,0.024,0.4,0.243,0.215,0.062,0.762,0.758,0.572,0.47,0.545,0.349,0.524,0.753,0.569,0.061,0.17,0.081,0.024,0.0,0.007,0.739,0.736,0.95
ROUGE-L,0.968,0.759,0.538,0.322,0.817,0.704,0.679,0.367,0.872,0.786,0.616,0.506,0.595,0.377,0.82,0.933,0.88,0.542,0.654,0.617,0.463,0.165,0.188,0.212,0.394,0.526
ROUGE-Lsum,0.968,0.831,0.599,0.363,0.846,0.761,0.733,0.438,0.872,0.786,0.619,0.509,0.601,0.377,0.824,0.933,0.886,0.559,0.665,0.656,0.546,0.353,0.23,0.979,0.984,0.984
VCS_LCT0,0.959,0.97,0.716,0.744,0.948,0.892,0.919,0.422,0.924,0.742,0.691,0.486,0.559,0.028,0.422,0.863,0.985,0.092,0.419,0.591,0.0,0.0,0.39,0.0,0.089,0.422
VCS_LCT1,0.959,0.97,0.775,0.826,0.949,0.896,0.945,0.683,0.924,0.741,0.693,0.489,0.594,0.098,0.427,0.863,0.985,0.092,0.436,0.597,0.0,0.0,0.665,0.434,0.205,0.422
