Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.875,0.874,0.278,0.125,0.658,0.602,0.592,0.22,0.712,0.664,0.57,0.48,0.376,0.056,0.864,0.958,0.827,0.651,0.569,0.761,0.552,0.317,0.01,1.0,1.0,1.0
BLEU-4,0.716,0.642,0.12,0.04,0.352,0.299,0.241,0.061,0.656,0.645,0.567,0.477,0.373,0.056,0.736,0.899,0.604,0.3,0.16,0.469,0.162,0.009,0.002,0.923,0.923,0.997
METEOR,0.92,0.902,0.331,0.23,0.759,0.751,0.596,0.267,0.852,0.777,0.855,0.831,0.474,0.244,0.89,0.964,0.858,0.698,0.596,0.8,0.568,0.227,0.1,0.645,0.671,0.71
ROUGE-1,0.885,0.92,0.565,0.452,0.769,0.735,0.676,0.484,0.833,0.792,0.725,0.648,0.671,0.408,0.885,0.958,0.829,0.653,0.588,0.769,0.56,0.341,0.216,0.994,0.994,0.994
ROUGE-4,0.597,0.517,0.11,0.043,0.225,0.19,0.123,0.04,0.709,0.737,0.71,0.634,0.652,0.392,0.648,0.845,0.445,0.143,0.042,0.29,0.046,0.0,0.004,0.83,0.832,0.975
ROUGE-L,0.879,0.808,0.49,0.378,0.707,0.669,0.563,0.359,0.833,0.792,0.725,0.648,0.671,0.408,0.883,0.958,0.817,0.643,0.565,0.757,0.543,0.157,0.157,0.236,0.376,0.549
ROUGE-Lsum,0.881,0.889,0.54,0.427,0.758,0.724,0.645,0.447,0.833,0.792,0.725,0.648,0.671,0.408,0.885,0.958,0.827,0.653,0.577,0.763,0.551,0.328,0.198,0.994,0.994,0.994
VCS_LCT0,0.813,0.974,0.893,0.841,0.93,0.922,0.925,0.708,0.867,0.68,0.784,0.694,0.553,0.0,0.593,0.905,0.905,0.048,0.0,0.821,0.0,0.0,0.618,0.0,0.045,0.461
VCS_LCT1,0.813,0.98,0.896,0.848,0.938,0.925,0.925,0.827,0.867,0.741,0.81,0.716,0.618,0.04,0.593,0.907,0.905,0.048,0.0,0.821,0.0,0.0,0.684,0.428,0.135,0.461
