Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.993,0.853,0.63,0.306,0.716,0.577,0.709,0.381,0.627,0.666,0.461,0.346,0.371,0.041,0.83,0.866,0.784,0.579,0.504,0.619,0.458,0.341,0.032,1.0,1.0,1.0
BLEU-4,0.989,0.579,0.414,0.156,0.514,0.334,0.449,0.137,0.498,0.663,0.459,0.344,0.369,0.04,0.626,0.712,0.524,0.226,0.112,0.214,0.078,0.009,0.005,0.866,0.864,0.997
METEOR,0.994,0.905,0.596,0.37,0.751,0.679,0.656,0.343,0.832,0.825,0.82,0.773,0.483,0.233,0.846,0.887,0.822,0.605,0.506,0.667,0.461,0.23,0.122,0.598,0.677,0.66
ROUGE-1,0.994,0.928,0.809,0.629,0.822,0.726,0.793,0.598,0.776,0.782,0.622,0.508,0.657,0.377,0.839,0.871,0.788,0.59,0.515,0.63,0.466,0.358,0.289,0.977,0.977,0.977
ROUGE-4,0.987,0.452,0.356,0.165,0.445,0.263,0.337,0.085,0.493,0.74,0.588,0.48,0.637,0.36,0.485,0.589,0.361,0.091,0.022,0.076,0.013,0.0,0.01,0.689,0.689,0.927
ROUGE-L,0.994,0.78,0.756,0.564,0.792,0.683,0.723,0.473,0.766,0.782,0.622,0.508,0.657,0.377,0.839,0.871,0.782,0.583,0.484,0.606,0.444,0.148,0.193,0.215,0.373,0.501
ROUGE-Lsum,0.994,0.879,0.793,0.617,0.822,0.726,0.777,0.579,0.771,0.782,0.622,0.508,0.657,0.377,0.839,0.871,0.786,0.59,0.508,0.628,0.463,0.347,0.279,0.962,0.96,0.977
VCS_LCT0,0.999,0.981,0.937,0.883,0.921,0.871,0.924,0.867,0.826,0.744,0.609,0.424,0.616,0.0,0.565,0.865,0.901,0.082,0.229,0.801,0.054,0.0,0.369,0.0,0.0,0.433
VCS_LCT1,0.999,0.981,0.955,0.893,0.922,0.874,0.951,0.874,0.835,0.743,0.611,0.425,0.641,0.0,0.568,0.865,0.901,0.083,0.248,0.801,0.086,0.0,0.537,0.443,0.0,0.433
