Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.844,0.794,0.296,0.225,0.662,0.594,0.578,0.278,0.723,0.667,0.548,0.45,0.403,0.029,0.865,0.872,0.835,0.72,0.541,0.658,0.491,0.353,0.053,0.995,0.995,0.995
BLEU-4,0.643,0.544,0.123,0.06,0.302,0.243,0.236,0.094,0.664,0.644,0.543,0.446,0.396,0.028,0.743,0.698,0.599,0.378,0.119,0.292,0.095,0.012,0.012,0.905,0.904,0.988
METEOR,0.891,0.884,0.33,0.272,0.639,0.604,0.569,0.289,0.923,0.777,0.84,0.81,0.474,0.195,0.9,0.892,0.864,0.746,0.483,0.666,0.502,0.247,0.173,0.563,0.611,0.642
ROUGE-1,0.848,0.895,0.578,0.531,0.757,0.723,0.699,0.545,0.84,0.803,0.713,0.626,0.685,0.36,0.887,0.873,0.849,0.724,0.566,0.683,0.507,0.376,0.348,0.998,0.998,0.998
ROUGE-4,0.495,0.435,0.104,0.044,0.18,0.146,0.122,0.067,0.709,0.747,0.701,0.615,0.661,0.341,0.66,0.563,0.432,0.18,0.025,0.148,0.016,0.0,0.018,0.82,0.822,0.984
ROUGE-L,0.848,0.742,0.486,0.415,0.689,0.624,0.586,0.411,0.84,0.801,0.712,0.625,0.682,0.36,0.883,0.866,0.838,0.724,0.514,0.655,0.494,0.161,0.245,0.238,0.398,0.561
ROUGE-Lsum,0.848,0.853,0.568,0.513,0.749,0.711,0.688,0.514,0.84,0.801,0.713,0.626,0.685,0.36,0.887,0.87,0.84,0.724,0.559,0.678,0.505,0.365,0.337,0.986,0.998,0.998
VCS_LCT0,0.959,0.984,0.921,0.798,0.951,0.874,0.88,0.788,0.865,0.699,0.692,0.486,0.71,0.024,0.599,0.821,0.946,0.0,0.0,0.698,0.0,0.0,0.509,0.0,0.0,0.428
VCS_LCT1,0.96,0.984,0.936,0.888,0.952,0.878,0.889,0.863,0.867,0.807,0.698,0.498,0.733,0.147,0.602,0.821,0.948,0.0,0.0,0.702,0.0,0.0,0.8,0.419,0.077,0.428
