Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.834,0.797,0.387,0.294,0.606,0.458,0.516,0.367,0.767,0.661,0.562,0.446,0.434,0.018,0.889,0.84,0.786,0.648,0.53,0.69,0.536,0.282,0.171,1.0,1.0,1.0
BLEU-4,0.606,0.487,0.159,0.11,0.318,0.176,0.216,0.121,0.731,0.651,0.558,0.442,0.431,0.017,0.697,0.655,0.523,0.292,0.144,0.343,0.139,0.005,0.052,0.921,0.929,0.995
METEOR,0.877,0.887,0.395,0.348,0.645,0.565,0.566,0.348,0.899,0.754,0.856,0.823,0.506,0.186,0.904,0.862,0.817,0.681,0.585,0.729,0.542,0.243,0.261,0.596,0.675,0.64
ROUGE-1,0.849,0.909,0.649,0.607,0.746,0.642,0.674,0.624,0.869,0.788,0.721,0.62,0.697,0.316,0.892,0.847,0.814,0.657,0.552,0.703,0.559,0.334,0.478,0.991,0.991,0.991
ROUGE-4,0.455,0.359,0.143,0.099,0.224,0.111,0.138,0.083,0.791,0.751,0.7,0.601,0.659,0.277,0.551,0.502,0.375,0.12,0.039,0.181,0.032,0.0,0.063,0.832,0.844,0.965
ROUGE-L,0.837,0.749,0.5,0.497,0.68,0.54,0.564,0.4,0.869,0.788,0.721,0.62,0.697,0.316,0.881,0.847,0.788,0.651,0.529,0.679,0.539,0.148,0.337,0.277,0.391,0.563
ROUGE-Lsum,0.846,0.84,0.616,0.575,0.732,0.611,0.664,0.576,0.869,0.788,0.721,0.62,0.697,0.316,0.892,0.847,0.808,0.657,0.543,0.688,0.55,0.317,0.428,0.98,0.991,0.991
VCS_LCT0,0.984,0.989,0.81,0.861,0.978,0.922,0.942,0.81,0.918,0.773,0.697,0.595,0.682,0.0,0.719,0.672,0.99,0.0,0.0,0.734,0.025,0.0,0.704,0.0,0.094,0.417
VCS_LCT1,0.984,0.989,0.946,0.963,0.978,0.922,0.942,0.961,0.918,0.842,0.723,0.628,0.79,0.0,0.719,0.672,0.99,0.0,0.0,0.734,0.025,0.0,0.885,0.405,0.243,0.417
