Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.809,0.795,0.208,0.082,0.679,0.538,0.605,0.335,0.639,0.633,0.514,0.4,0.402,0.026,0.741,0.926,0.815,0.573,0.49,0.724,0.456,0.278,0.037,0.996,0.996,0.996
BLEU-4,0.586,0.494,0.077,0.023,0.295,0.202,0.24,0.122,0.562,0.614,0.51,0.397,0.396,0.025,0.543,0.821,0.574,0.232,0.129,0.386,0.071,0.005,0.002,0.884,0.887,0.989
METEOR,0.869,0.878,0.288,0.2,0.726,0.662,0.607,0.342,0.791,0.666,0.803,0.767,0.453,0.191,0.811,0.937,0.851,0.62,0.459,0.786,0.467,0.199,0.128,0.553,0.618,0.604
ROUGE-1,0.822,0.892,0.54,0.404,0.773,0.685,0.727,0.612,0.781,0.775,0.684,0.578,0.682,0.345,0.779,0.928,0.825,0.598,0.51,0.738,0.477,0.302,0.279,0.995,0.995,0.995
ROUGE-4,0.44,0.363,0.079,0.042,0.163,0.114,0.13,0.093,0.604,0.723,0.669,0.564,0.655,0.318,0.421,0.733,0.415,0.089,0.036,0.215,0.008,0.0,0.0,0.782,0.788,0.976
ROUGE-L,0.82,0.706,0.453,0.325,0.68,0.582,0.61,0.463,0.781,0.775,0.683,0.577,0.682,0.345,0.779,0.928,0.804,0.584,0.456,0.723,0.454,0.137,0.193,0.224,0.321,0.528
ROUGE-Lsum,0.82,0.85,0.52,0.395,0.76,0.67,0.707,0.585,0.781,0.775,0.684,0.578,0.682,0.345,0.779,0.928,0.825,0.596,0.498,0.738,0.475,0.293,0.275,0.966,0.993,0.995
VCS_LCT0,0.954,0.928,0.832,0.651,0.956,0.922,0.949,0.817,0.91,0.728,0.744,0.622,0.644,0.0,0.284,0.944,0.967,0.0,0.0,0.908,0.0,0.0,0.391,0.0,0.003,0.424
VCS_LCT1,0.955,0.966,0.844,0.674,0.966,0.924,0.951,0.884,0.911,0.788,0.777,0.63,0.706,0.054,0.285,0.945,0.967,0.0,0.0,0.908,0.0,0.0,0.507,0.443,0.078,0.426
