Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.878,0.769,0.507,0.371,0.742,0.592,0.495,0.252,0.72,0.664,0.6,0.503,0.392,0.034,0.774,0.931,0.805,0.75,0.588,0.65,0.533,0.338,0.057,1.0,1.0,1.0
BLEU-4,0.747,0.425,0.273,0.195,0.498,0.295,0.198,0.07,0.666,0.661,0.595,0.499,0.386,0.033,0.594,0.849,0.559,0.511,0.248,0.271,0.12,0.005,0.016,0.937,0.937,0.997
METEOR,0.907,0.88,0.522,0.445,0.824,0.64,0.521,0.3,0.875,0.825,0.833,0.811,0.463,0.208,0.856,0.942,0.848,0.812,0.648,0.715,0.598,0.234,0.156,0.582,0.629,0.611
ROUGE-1,0.887,0.877,0.709,0.658,0.812,0.722,0.626,0.523,0.835,0.798,0.75,0.67,0.673,0.369,0.808,0.935,0.812,0.773,0.599,0.673,0.549,0.359,0.349,0.997,0.997,0.997
ROUGE-4,0.647,0.287,0.22,0.194,0.376,0.199,0.104,0.048,0.714,0.784,0.733,0.655,0.644,0.351,0.476,0.775,0.401,0.354,0.109,0.108,0.025,0.0,0.028,0.862,0.866,0.983
ROUGE-L,0.882,0.732,0.645,0.583,0.761,0.617,0.515,0.389,0.835,0.796,0.75,0.67,0.673,0.369,0.808,0.935,0.799,0.773,0.588,0.644,0.516,0.15,0.274,0.202,0.407,0.528
ROUGE-Lsum,0.885,0.831,0.699,0.647,0.798,0.706,0.614,0.49,0.835,0.796,0.75,0.67,0.673,0.369,0.808,0.935,0.81,0.773,0.599,0.671,0.54,0.337,0.338,0.997,0.997,0.997
VCS_LCT0,0.98,0.891,0.965,0.897,0.985,0.932,0.913,0.91,0.913,0.743,0.797,0.69,0.557,0.0,0.181,0.843,0.968,0.061,0.148,0.765,0.0,0.0,0.803,0.0,0.13,0.402
VCS_LCT1,0.98,0.931,0.965,0.945,0.985,0.934,0.915,0.913,0.916,0.749,0.804,0.695,0.628,0.0,0.197,0.843,0.974,0.062,0.156,0.77,0.0,0.0,0.832,0.41,0.269,0.402
