Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.976,0.745,0.356,0.267,0.625,0.502,0.506,0.43,0.59,0.664,0.423,0.306,0.491,0.095,0.784,0.889,0.847,0.682,0.613,0.611,0.4,0.342,0.108,1.0,1.0,1.0
BLEU-4,0.942,0.453,0.119,0.091,0.282,0.176,0.149,0.128,0.479,0.627,0.421,0.304,0.488,0.094,0.626,0.781,0.634,0.376,0.308,0.224,0.039,0.01,0.019,0.836,0.839,0.997
METEOR,0.987,0.849,0.342,0.326,0.646,0.571,0.503,0.373,0.838,0.707,0.809,0.755,0.55,0.288,0.85,0.905,0.892,0.698,0.663,0.667,0.405,0.239,0.189,0.631,0.675,0.665
ROUGE-1,0.981,0.874,0.618,0.577,0.749,0.649,0.631,0.64,0.741,0.788,0.593,0.469,0.729,0.449,0.824,0.899,0.855,0.69,0.63,0.63,0.425,0.367,0.394,0.986,0.986,0.986
ROUGE-4,0.915,0.343,0.08,0.086,0.176,0.089,0.061,0.068,0.488,0.687,0.569,0.449,0.71,0.422,0.534,0.695,0.482,0.21,0.169,0.086,0.004,0.0,0.016,0.668,0.673,0.957
ROUGE-L,0.977,0.721,0.518,0.471,0.645,0.538,0.494,0.479,0.736,0.787,0.59,0.467,0.729,0.449,0.824,0.899,0.84,0.677,0.61,0.606,0.363,0.158,0.261,0.219,0.302,0.543
ROUGE-Lsum,0.981,0.818,0.595,0.548,0.726,0.626,0.607,0.609,0.741,0.787,0.593,0.469,0.729,0.449,0.824,0.899,0.855,0.688,0.628,0.63,0.414,0.351,0.374,0.977,0.986,0.986
VCS_LCT0,0.994,0.94,0.798,0.795,0.884,0.815,0.845,0.851,0.824,0.688,0.622,0.32,0.616,0.018,0.552,0.848,0.961,0.064,0.076,0.666,0.0,0.0,0.412,0.0,0.0,0.457
VCS_LCT1,0.994,0.953,0.879,0.847,0.91,0.841,0.884,0.885,0.825,0.709,0.626,0.326,0.658,0.087,0.555,0.851,0.974,0.079,0.099,0.669,0.0,0.0,0.602,0.456,0.153,0.462
