Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.852,0.875,0.428,0.172,0.721,0.577,0.641,0.362,0.716,0.632,0.532,0.434,0.274,0.008,0.776,0.909,0.733,0.532,0.479,0.641,0.444,0.293,0.09,1.0,1.0,1.0
BLEU-4,0.674,0.612,0.231,0.072,0.473,0.297,0.348,0.146,0.669,0.629,0.529,0.431,0.272,0.008,0.597,0.784,0.414,0.127,0.121,0.261,0.083,0.004,0.032,0.908,0.915,0.996
METEOR,0.899,0.945,0.444,0.278,0.737,0.67,0.74,0.384,0.872,0.816,0.825,0.797,0.407,0.166,0.834,0.927,0.772,0.578,0.515,0.699,0.424,0.232,0.182,0.593,0.659,0.609
ROUGE-1,0.859,0.946,0.69,0.504,0.813,0.717,0.766,0.645,0.83,0.767,0.692,0.603,0.602,0.298,0.81,0.912,0.755,0.545,0.503,0.655,0.454,0.324,0.401,0.989,0.989,0.989
ROUGE-4,0.55,0.502,0.226,0.096,0.376,0.214,0.241,0.111,0.729,0.743,0.668,0.582,0.578,0.276,0.481,0.679,0.236,0.025,0.032,0.11,0.015,0.0,0.056,0.8,0.817,0.96
ROUGE-L,0.856,0.831,0.629,0.438,0.763,0.616,0.653,0.532,0.826,0.767,0.69,0.602,0.602,0.298,0.808,0.912,0.728,0.525,0.462,0.629,0.42,0.148,0.32,0.231,0.402,0.502
ROUGE-Lsum,0.859,0.904,0.678,0.49,0.813,0.703,0.733,0.623,0.83,0.767,0.692,0.603,0.602,0.298,0.81,0.912,0.75,0.542,0.496,0.651,0.452,0.324,0.387,0.989,0.989,0.989
VCS_LCT0,0.968,0.96,0.946,0.816,0.946,0.917,0.968,0.816,0.864,0.765,0.772,0.703,0.59,0.0,0.098,0.936,0.955,0.146,0.294,0.878,0.0,0.0,0.762,0.0,0.109,0.416
VCS_LCT1,0.968,0.974,0.971,0.897,0.948,0.921,0.97,0.933,0.868,0.769,0.786,0.712,0.633,0.054,0.114,0.937,0.955,0.195,0.306,0.878,0.0,0.0,0.83,0.46,0.247,0.416
