Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.83,0.668,0.362,0.322,0.518,0.444,0.503,0.325,0.632,0.669,0.526,0.439,0.392,0.036,0.803,0.898,0.771,0.58,0.575,0.662,0.475,0.305,0.067,1.0,1.0,1.0
BLEU-4,0.621,0.285,0.167,0.131,0.209,0.167,0.143,0.09,0.518,0.653,0.524,0.437,0.389,0.035,0.65,0.767,0.469,0.239,0.237,0.316,0.11,0.005,0.024,0.912,0.914,0.997
METEOR,0.881,0.771,0.338,0.355,0.62,0.572,0.523,0.317,0.825,0.687,0.836,0.809,0.483,0.226,0.88,0.905,0.833,0.626,0.632,0.707,0.457,0.225,0.174,0.616,0.669,0.628
ROUGE-1,0.845,0.842,0.644,0.605,0.668,0.606,0.643,0.561,0.767,0.797,0.688,0.61,0.674,0.374,0.843,0.9,0.782,0.59,0.593,0.688,0.497,0.328,0.362,0.986,0.986,0.986
ROUGE-4,0.488,0.157,0.16,0.111,0.118,0.097,0.052,0.047,0.523,0.732,0.661,0.586,0.646,0.357,0.552,0.657,0.289,0.105,0.112,0.163,0.034,0.0,0.054,0.794,0.799,0.954
ROUGE-L,0.83,0.622,0.564,0.472,0.554,0.499,0.488,0.392,0.76,0.791,0.685,0.607,0.674,0.374,0.843,0.893,0.765,0.562,0.572,0.658,0.471,0.148,0.275,0.205,0.342,0.518
ROUGE-Lsum,0.841,0.771,0.614,0.585,0.654,0.592,0.615,0.522,0.767,0.793,0.686,0.608,0.674,0.374,0.843,0.9,0.778,0.583,0.587,0.68,0.495,0.319,0.348,0.973,0.975,0.986
VCS_LCT0,0.983,0.961,0.903,0.765,0.931,0.793,0.87,0.797,0.875,0.688,0.724,0.652,0.628,0.0,0.571,0.911,0.97,0.232,0.478,0.813,0.117,0.0,0.612,0.0,0.017,0.433
VCS_LCT1,0.983,0.961,0.916,0.862,0.945,0.803,0.918,0.865,0.877,0.762,0.729,0.655,0.698,0.14,0.571,0.911,0.97,0.232,0.478,0.813,0.117,0.0,0.764,0.427,0.152,0.433
