Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.726,0.89,0.319,0.182,0.72,0.644,0.587,0.412,0.715,0.65,0.567,0.477,0.324,0.005,0.796,0.927,0.857,0.723,0.662,0.785,0.515,0.32,0.099,1.0,1.0,1.0
BLEU-4,0.39,0.738,0.117,0.045,0.481,0.405,0.323,0.137,0.655,0.647,0.565,0.475,0.322,0.005,0.606,0.821,0.655,0.472,0.309,0.506,0.084,0.005,0.025,0.925,0.925,0.997
METEOR,0.812,0.938,0.366,0.291,0.752,0.734,0.648,0.407,0.878,0.84,0.825,0.799,0.421,0.152,0.865,0.94,0.899,0.78,0.728,0.824,0.536,0.242,0.202,0.605,0.633,0.633
ROUGE-1,0.735,0.945,0.62,0.522,0.807,0.769,0.718,0.653,0.832,0.786,0.722,0.644,0.63,0.267,0.827,0.929,0.861,0.753,0.673,0.786,0.527,0.351,0.425,0.994,0.994,0.994
ROUGE-4,0.212,0.662,0.099,0.04,0.372,0.321,0.221,0.096,0.698,0.766,0.706,0.63,0.601,0.237,0.478,0.73,0.498,0.315,0.15,0.324,0.015,0.0,0.042,0.831,0.833,0.974
ROUGE-L,0.72,0.867,0.501,0.434,0.768,0.71,0.65,0.495,0.832,0.783,0.722,0.644,0.63,0.267,0.827,0.925,0.857,0.749,0.652,0.773,0.465,0.152,0.314,0.227,0.335,0.501
ROUGE-Lsum,0.73,0.918,0.586,0.495,0.8,0.756,0.71,0.606,0.832,0.783,0.722,0.644,0.63,0.267,0.827,0.929,0.861,0.753,0.667,0.784,0.518,0.34,0.39,0.97,0.962,0.994
VCS_LCT0,0.922,0.954,0.872,0.83,0.96,0.935,0.893,0.92,0.871,0.77,0.686,0.55,0.529,0.0,0.263,0.88,0.976,0.0,0.497,0.826,0.0,0.0,0.719,0.0,0.0,0.454
VCS_LCT1,0.923,0.962,0.908,0.832,0.96,0.936,0.895,0.923,0.872,0.773,0.697,0.56,0.629,0.285,0.309,0.88,0.976,0.0,0.517,0.826,0.0,0.0,0.776,0.408,0.169,0.457
