Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.893,0.795,0.3,0.142,0.631,0.523,0.515,0.368,0.698,0.697,0.525,0.438,0.354,0.016,0.853,0.863,0.813,0.593,0.643,0.68,0.518,0.32,0.078,0.996,0.996,0.996
BLEU-4,0.758,0.571,0.142,0.057,0.308,0.234,0.225,0.168,0.616,0.683,0.52,0.434,0.349,0.016,0.676,0.714,0.566,0.245,0.312,0.365,0.135,0.005,0.023,0.922,0.919,0.989
METEOR,0.931,0.895,0.321,0.229,0.598,0.569,0.571,0.351,0.814,0.689,0.816,0.79,0.439,0.184,0.874,0.882,0.873,0.614,0.632,0.743,0.563,0.227,0.17,0.614,0.671,0.65
ROUGE-1,0.895,0.899,0.599,0.486,0.76,0.683,0.675,0.635,0.825,0.812,0.684,0.606,0.64,0.316,0.865,0.872,0.83,0.606,0.655,0.69,0.539,0.346,0.386,0.984,0.984,0.984
ROUGE-4,0.649,0.474,0.145,0.086,0.192,0.145,0.15,0.15,0.652,0.753,0.654,0.579,0.593,0.29,0.551,0.607,0.397,0.105,0.157,0.203,0.035,0.0,0.03,0.802,0.798,0.945
ROUGE-L,0.895,0.767,0.533,0.42,0.666,0.591,0.58,0.481,0.823,0.811,0.683,0.605,0.64,0.316,0.865,0.872,0.815,0.595,0.645,0.682,0.528,0.159,0.291,0.253,0.352,0.617
ROUGE-Lsum,0.895,0.855,0.585,0.479,0.738,0.66,0.66,0.602,0.823,0.811,0.684,0.606,0.64,0.316,0.865,0.872,0.827,0.601,0.651,0.688,0.537,0.33,0.369,0.969,0.967,0.984
VCS_LCT0,0.972,0.98,0.845,0.736,0.936,0.879,0.92,0.636,0.891,0.7,0.761,0.68,0.589,0.0,0.616,0.891,0.97,0.0,0.558,0.828,0.0,0.0,0.694,0.0,0.0,0.421
VCS_LCT1,0.99,0.98,0.852,0.776,0.945,0.883,0.922,0.824,0.895,0.771,0.804,0.736,0.609,0.0,0.634,0.891,0.97,0.0,0.574,0.829,0.0,0.0,0.708,0.44,0.186,0.421
