Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.905,0.896,0.408,0.303,0.664,0.535,0.587,0.328,0.675,0.639,0.52,0.424,0.478,0.063,0.886,0.886,0.827,0.641,0.563,0.795,0.506,0.346,0.031,0.996,0.996,0.996
BLEU-4,0.77,0.772,0.177,0.093,0.301,0.189,0.231,0.116,0.598,0.622,0.516,0.42,0.473,0.062,0.767,0.736,0.575,0.267,0.156,0.536,0.058,0.005,0.008,0.895,0.894,0.989
METEOR,0.933,0.93,0.374,0.31,0.649,0.58,0.577,0.292,0.831,0.62,0.79,0.759,0.497,0.238,0.924,0.907,0.864,0.693,0.545,0.811,0.512,0.229,0.127,0.532,0.584,0.594
ROUGE-1,0.912,0.943,0.677,0.615,0.745,0.669,0.7,0.577,0.809,0.769,0.676,0.591,0.705,0.405,0.903,0.888,0.841,0.648,0.591,0.803,0.534,0.374,0.326,0.971,0.971,0.971
ROUGE-4,0.666,0.706,0.131,0.058,0.165,0.092,0.127,0.089,0.638,0.686,0.627,0.546,0.639,0.37,0.684,0.611,0.419,0.107,0.052,0.362,0.004,0.0,0.037,0.748,0.746,0.909
ROUGE-L,0.908,0.887,0.563,0.487,0.664,0.568,0.581,0.449,0.807,0.762,0.671,0.585,0.705,0.405,0.903,0.888,0.816,0.639,0.545,0.795,0.459,0.164,0.23,0.227,0.337,0.529
ROUGE-Lsum,0.91,0.919,0.649,0.563,0.726,0.651,0.686,0.547,0.809,0.769,0.676,0.591,0.705,0.405,0.903,0.888,0.837,0.646,0.587,0.801,0.52,0.361,0.306,0.926,0.948,0.971
VCS_LCT0,0.958,0.959,0.731,0.799,0.861,0.864,0.867,0.779,0.821,0.667,0.614,0.515,0.601,0.0,0.594,0.786,0.954,0.125,0.158,0.771,0.0,0.0,0.386,0.0,0.0,0.429
VCS_LCT1,0.96,0.98,0.802,0.838,0.938,0.869,0.875,0.805,0.828,0.745,0.625,0.526,0.701,0.0,0.595,0.786,0.955,0.133,0.166,0.771,0.0,0.0,0.43,0.419,0.0,0.44
