Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.821,0.817,0.549,0.352,0.674,0.559,0.516,0.468,0.731,0.666,0.494,0.395,0.36,0.056,0.766,0.882,0.857,0.532,0.529,0.697,0.466,0.318,0.039,1.0,1.0,1.0
BLEU-4,0.58,0.559,0.284,0.161,0.339,0.221,0.186,0.204,0.671,0.651,0.491,0.393,0.357,0.055,0.534,0.721,0.623,0.171,0.131,0.337,0.094,0.009,0.007,0.884,0.892,0.997
METEOR,0.877,0.863,0.513,0.382,0.683,0.62,0.535,0.388,0.902,0.599,0.79,0.758,0.44,0.237,0.815,0.903,0.894,0.532,0.569,0.744,0.471,0.228,0.153,0.538,0.602,0.558
ROUGE-1,0.832,0.911,0.743,0.634,0.781,0.707,0.655,0.688,0.845,0.799,0.662,0.568,0.658,0.406,0.785,0.888,0.869,0.547,0.551,0.71,0.478,0.33,0.312,0.997,0.997,0.997
ROUGE-4,0.423,0.451,0.222,0.152,0.21,0.124,0.086,0.137,0.711,0.754,0.651,0.558,0.637,0.379,0.38,0.588,0.45,0.053,0.027,0.164,0.02,0.0,0.007,0.766,0.781,0.984
ROUGE-L,0.817,0.81,0.668,0.58,0.694,0.598,0.54,0.576,0.845,0.797,0.661,0.567,0.658,0.406,0.785,0.886,0.846,0.538,0.529,0.686,0.458,0.149,0.247,0.221,0.316,0.505
ROUGE-Lsum,0.828,0.897,0.725,0.626,0.76,0.688,0.641,0.659,0.845,0.797,0.662,0.568,0.658,0.406,0.785,0.888,0.863,0.547,0.547,0.706,0.475,0.315,0.302,0.975,0.977,0.969
VCS_LCT0,0.955,0.949,0.866,0.902,0.921,0.882,0.902,0.922,0.828,0.651,0.735,0.589,0.608,0.007,0.352,0.88,0.864,0.0,0.159,0.818,0.0,0.0,0.512,0.0,0.04,0.47
VCS_LCT1,0.955,0.969,0.893,0.935,0.925,0.886,0.903,0.935,0.832,0.744,0.75,0.596,0.647,0.114,0.353,0.88,0.884,0.0,0.17,0.818,0.0,0.0,0.676,0.442,0.127,0.481
