Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.761,0.784,0.422,0.388,0.762,0.671,0.8,0.447,0.673,0.647,0.628,0.515,0.374,0.019,0.884,0.866,0.847,0.767,0.577,0.711,0.519,0.349,0.069,1.0,1.0,1.0
BLEU-4,0.487,0.441,0.244,0.182,0.509,0.401,0.546,0.187,0.602,0.645,0.623,0.511,0.37,0.018,0.725,0.681,0.643,0.448,0.212,0.381,0.149,0.009,0.009,0.936,0.94,0.997
METEOR,0.83,0.872,0.45,0.402,0.78,0.734,0.72,0.407,0.837,0.84,0.835,0.81,0.459,0.189,0.899,0.892,0.873,0.795,0.599,0.758,0.529,0.237,0.155,0.563,0.642,0.59
ROUGE-1,0.76,0.904,0.674,0.649,0.852,0.797,0.859,0.689,0.802,0.785,0.775,0.683,0.665,0.333,0.885,0.867,0.847,0.771,0.592,0.73,0.54,0.375,0.353,0.997,0.997,0.997
ROUGE-4,0.311,0.291,0.237,0.145,0.391,0.296,0.415,0.127,0.642,0.775,0.756,0.666,0.639,0.318,0.599,0.532,0.481,0.254,0.076,0.204,0.044,0.0,0.003,0.865,0.869,0.984
ROUGE-L,0.752,0.693,0.625,0.596,0.79,0.724,0.784,0.561,0.802,0.783,0.772,0.68,0.665,0.333,0.883,0.867,0.845,0.764,0.574,0.702,0.508,0.163,0.257,0.245,0.357,0.505
ROUGE-Lsum,0.76,0.829,0.66,0.638,0.832,0.778,0.842,0.638,0.802,0.783,0.775,0.683,0.665,0.333,0.885,0.867,0.847,0.771,0.587,0.719,0.534,0.362,0.32,0.962,0.99,0.997
VCS_LCT0,0.869,0.876,0.942,0.937,0.924,0.929,0.976,0.931,0.827,0.68,0.687,0.59,0.549,0.0,0.631,0.784,0.93,0.0,0.0,0.747,0.0,0.0,0.634,0.0,0.0,0.45
VCS_LCT1,0.869,0.932,0.942,0.938,0.975,0.931,0.98,0.932,0.832,0.694,0.696,0.596,0.687,0.0,0.631,0.784,0.93,0.0,0.0,0.747,0.0,0.0,0.698,0.394,0.112,0.462
