Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.822,0.829,0.362,0.034,0.562,0.471,0.56,0.18,0.818,0.656,0.593,0.478,0.306,0.005,0.891,0.825,0.765,0.685,0.482,0.58,0.487,0.324,0.038,0.995,0.995,0.995
BLEU-4,0.622,0.615,0.153,0.008,0.215,0.175,0.277,0.066,0.791,0.647,0.587,0.473,0.301,0.005,0.757,0.607,0.458,0.335,0.09,0.171,0.084,0.005,0.007,0.921,0.928,0.987
METEOR,0.867,0.947,0.372,0.141,0.576,0.559,0.589,0.237,0.943,0.726,0.795,0.764,0.407,0.148,0.913,0.85,0.792,0.715,0.536,0.588,0.464,0.257,0.152,0.624,0.668,0.647
ROUGE-1,0.83,0.918,0.62,0.318,0.699,0.627,0.677,0.463,0.901,0.785,0.741,0.644,0.613,0.269,0.897,0.827,0.772,0.689,0.501,0.6,0.497,0.368,0.311,0.988,0.988,0.988
ROUGE-4,0.484,0.513,0.123,0.02,0.104,0.089,0.196,0.082,0.845,0.75,0.717,0.623,0.568,0.246,0.649,0.448,0.283,0.15,0.015,0.05,0.01,0.0,0.012,0.828,0.841,0.958
ROUGE-L,0.825,0.82,0.536,0.258,0.569,0.518,0.595,0.382,0.901,0.785,0.741,0.644,0.613,0.269,0.897,0.82,0.75,0.679,0.486,0.572,0.452,0.156,0.228,0.244,0.407,0.615
ROUGE-Lsum,0.83,0.881,0.597,0.298,0.671,0.606,0.665,0.442,0.901,0.785,0.741,0.644,0.613,0.269,0.897,0.825,0.762,0.684,0.501,0.587,0.487,0.354,0.291,0.931,0.963,0.988
VCS_LCT0,0.941,0.697,0.943,0.642,0.789,0.806,0.797,0.78,0.917,0.801,0.707,0.527,0.335,0.065,0.647,0.799,0.847,0.367,0.0,0.666,0.0,0.0,0.685,0.0,0.11,0.405
VCS_LCT1,0.955,0.749,0.943,0.791,0.887,0.853,0.893,0.869,0.918,0.866,0.725,0.573,0.459,0.411,0.647,0.802,0.923,0.376,0.0,0.678,0.0,0.0,0.807,0.399,0.149,0.409
