Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.823,0.758,0.232,0.089,0.581,0.49,0.488,0.273,0.604,0.662,0.441,0.327,0.411,0.018,0.872,0.864,0.779,0.606,0.63,0.67,0.41,0.311,0.112,0.97,0.97,0.97
BLEU-4,0.597,0.481,0.073,0.02,0.256,0.2,0.159,0.077,0.503,0.618,0.428,0.318,0.389,0.017,0.774,0.707,0.503,0.29,0.259,0.31,0.045,0.005,0.023,0.82,0.823,0.944
METEOR,0.881,0.859,0.283,0.198,0.6,0.56,0.507,0.276,0.823,0.713,0.845,0.795,0.509,0.197,0.924,0.88,0.828,0.619,0.625,0.693,0.366,0.228,0.204,0.617,0.671,0.641
ROUGE-1,0.833,0.871,0.551,0.426,0.686,0.623,0.616,0.52,0.762,0.804,0.622,0.505,0.68,0.327,0.902,0.871,0.791,0.632,0.652,0.685,0.439,0.336,0.43,0.984,0.984,0.984
ROUGE-4,0.449,0.391,0.066,0.026,0.138,0.103,0.066,0.046,0.539,0.694,0.585,0.473,0.621,0.295,0.712,0.589,0.343,0.148,0.124,0.159,0.006,0.0,0.035,0.691,0.697,0.933
ROUGE-L,0.829,0.759,0.458,0.335,0.559,0.507,0.442,0.366,0.746,0.798,0.619,0.501,0.674,0.324,0.9,0.864,0.778,0.624,0.604,0.666,0.408,0.139,0.329,0.198,0.298,0.521
ROUGE-Lsum,0.833,0.827,0.545,0.393,0.664,0.599,0.585,0.503,0.762,0.804,0.622,0.505,0.68,0.327,0.902,0.871,0.791,0.632,0.646,0.685,0.437,0.325,0.421,0.969,0.984,0.984
VCS_LCT0,0.974,0.94,0.851,0.683,0.872,0.786,0.864,0.834,0.854,0.663,0.722,0.395,0.63,0.0,0.526,0.908,0.949,0.0,0.303,0.834,0.0,0.0,0.798,0.0,0.014,0.463
VCS_LCT1,0.974,0.969,0.888,0.83,0.874,0.791,0.869,0.854,0.856,0.684,0.724,0.399,0.643,0.049,0.526,0.909,0.949,0.0,0.307,0.834,0.0,0.0,0.817,0.467,0.146,0.463
