Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.908,0.742,0.588,0.583,0.763,0.647,0.61,0.494,0.61,0.687,0.489,0.393,0.407,0.066,0.822,0.886,0.802,0.67,0.577,0.715,0.545,0.309,0.19,1.0,1.0,1.0
BLEU-4,0.797,0.455,0.311,0.304,0.51,0.386,0.331,0.191,0.505,0.684,0.479,0.384,0.393,0.065,0.585,0.74,0.55,0.26,0.153,0.367,0.149,0.005,0.043,0.892,0.899,0.997
METEOR,0.938,0.827,0.555,0.563,0.82,0.772,0.654,0.442,0.872,0.834,0.788,0.754,0.458,0.232,0.856,0.907,0.859,0.7,0.566,0.744,0.597,0.223,0.226,0.543,0.59,0.547
ROUGE-1,0.911,0.877,0.793,0.794,0.858,0.789,0.747,0.702,0.758,0.814,0.665,0.573,0.683,0.421,0.841,0.889,0.82,0.683,0.588,0.725,0.567,0.334,0.499,1.0,1.0,1.0
ROUGE-4,0.707,0.345,0.254,0.24,0.427,0.322,0.238,0.128,0.514,0.808,0.635,0.546,0.644,0.395,0.429,0.622,0.381,0.095,0.042,0.194,0.045,0.0,0.027,0.793,0.803,0.994
ROUGE-L,0.909,0.709,0.688,0.697,0.802,0.719,0.668,0.565,0.758,0.814,0.662,0.569,0.68,0.421,0.823,0.889,0.803,0.651,0.55,0.702,0.543,0.144,0.362,0.229,0.292,0.5
ROUGE-Lsum,0.911,0.823,0.761,0.772,0.852,0.782,0.741,0.674,0.758,0.814,0.665,0.573,0.683,0.421,0.841,0.889,0.818,0.683,0.584,0.723,0.564,0.332,0.472,0.903,0.912,0.989
VCS_LCT0,0.953,0.956,0.949,0.928,0.971,0.946,0.913,0.905,0.796,0.785,0.745,0.567,0.625,0.194,0.538,0.847,0.964,0.0,0.094,0.712,0.062,0.0,0.645,0.0,0.0,0.427
VCS_LCT1,0.953,0.969,0.971,0.963,0.981,0.947,0.93,0.938,0.799,0.782,0.754,0.584,0.643,0.272,0.538,0.851,0.964,0.0,0.154,0.715,0.103,0.0,0.804,0.43,0.144,0.427
