Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.833,0.808,0.274,0.138,0.834,0.653,0.514,0.265,0.669,0.724,0.591,0.486,0.421,0.081,0.815,0.89,0.809,0.583,0.558,0.742,0.492,0.289,0.081,1.0,1.0,1.0
BLEU-4,0.632,0.481,0.102,0.042,0.643,0.356,0.249,0.101,0.611,0.723,0.586,0.482,0.414,0.079,0.679,0.744,0.563,0.253,0.17,0.425,0.111,0.005,0.014,0.928,0.935,0.997
METEOR,0.876,0.881,0.302,0.235,0.901,0.679,0.591,0.296,0.847,0.852,0.814,0.784,0.47,0.245,0.893,0.907,0.861,0.624,0.576,0.786,0.535,0.203,0.172,0.585,0.621,0.638
ROUGE-1,0.84,0.913,0.557,0.454,0.898,0.768,0.668,0.552,0.803,0.838,0.743,0.655,0.689,0.435,0.856,0.895,0.832,0.615,0.569,0.752,0.511,0.304,0.379,0.997,0.997,0.997
ROUGE-4,0.495,0.325,0.085,0.043,0.543,0.249,0.176,0.094,0.671,0.826,0.728,0.641,0.659,0.407,0.598,0.623,0.393,0.116,0.053,0.25,0.023,0.0,0.01,0.852,0.863,0.984
ROUGE-L,0.84,0.715,0.484,0.399,0.864,0.684,0.585,0.467,0.803,0.836,0.743,0.655,0.687,0.432,0.856,0.895,0.815,0.613,0.559,0.743,0.5,0.154,0.294,0.254,0.36,0.62
ROUGE-Lsum,0.84,0.821,0.532,0.438,0.898,0.762,0.656,0.533,0.803,0.838,0.743,0.655,0.689,0.435,0.856,0.895,0.826,0.615,0.567,0.749,0.506,0.294,0.357,0.97,0.986,0.997
VCS_LCT0,0.958,0.969,0.907,0.747,0.907,0.952,0.866,0.874,0.802,0.752,0.719,0.544,0.569,0.0,0.546,0.856,0.987,0.0,0.0,0.685,0.0,0.0,0.607,0.0,0.0,0.396
VCS_LCT1,0.965,0.972,0.913,0.853,0.961,0.954,0.87,0.901,0.811,0.763,0.733,0.562,0.689,0.0,0.546,0.856,0.987,0.0,0.0,0.685,0.0,0.0,0.793,0.46,0.13,0.396
