Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.818,0.821,0.324,0.324,0.666,0.576,0.53,0.216,0.666,0.692,0.514,0.41,0.423,0.043,0.919,0.867,0.787,0.499,0.682,0.616,0.421,0.309,0.067,1.0,1.0,1.0
BLEU-4,0.587,0.512,0.114,0.122,0.351,0.287,0.21,0.054,0.582,0.673,0.512,0.408,0.42,0.042,0.804,0.692,0.543,0.104,0.376,0.246,0.063,0.005,0.014,0.898,0.896,0.997
METEOR,0.886,0.859,0.363,0.374,0.703,0.672,0.574,0.262,0.844,0.722,0.815,0.782,0.506,0.218,0.929,0.897,0.843,0.508,0.742,0.667,0.394,0.215,0.183,0.624,0.681,0.643
ROUGE-1,0.823,0.907,0.606,0.617,0.785,0.726,0.672,0.486,0.797,0.816,0.679,0.582,0.696,0.384,0.919,0.869,0.802,0.505,0.694,0.639,0.44,0.323,0.364,0.997,0.997,0.997
ROUGE-4,0.426,0.376,0.079,0.093,0.23,0.192,0.115,0.026,0.611,0.767,0.669,0.573,0.677,0.356,0.705,0.554,0.391,0.019,0.212,0.106,0.011,0.0,0.02,0.791,0.791,0.984
ROUGE-L,0.815,0.73,0.531,0.544,0.711,0.65,0.549,0.378,0.797,0.816,0.679,0.582,0.696,0.384,0.913,0.863,0.791,0.484,0.675,0.612,0.373,0.147,0.26,0.2,0.368,0.514
ROUGE-Lsum,0.821,0.845,0.587,0.609,0.768,0.713,0.644,0.469,0.797,0.816,0.679,0.582,0.696,0.384,0.919,0.869,0.802,0.505,0.692,0.639,0.425,0.316,0.354,0.963,0.99,0.997
VCS_LCT0,0.958,0.962,0.928,0.908,0.937,0.909,0.915,0.835,0.852,0.684,0.7,0.583,0.664,0.002,0.875,0.899,0.973,0.526,0.743,0.909,0.0,0.0,0.544,0.0,0.033,0.426
VCS_LCT1,0.958,0.982,0.931,0.934,0.939,0.911,0.916,0.902,0.86,0.752,0.749,0.645,0.674,0.111,0.875,0.899,0.973,0.527,0.747,0.909,0.0,0.0,0.812,0.431,0.153,0.428
