Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.805,0.833,0.138,0.146,0.701,0.553,0.592,0.248,0.774,0.659,0.565,0.475,0.531,0.104,0.829,0.904,0.846,0.71,0.537,0.7,0.531,0.351,0.052,0.996,0.996,0.996
BLEU-4,0.558,0.612,0.037,0.04,0.352,0.212,0.19,0.067,0.738,0.639,0.56,0.471,0.523,0.1,0.675,0.765,0.65,0.411,0.149,0.37,0.161,0.009,0.008,0.921,0.915,0.989
METEOR,0.845,0.883,0.213,0.209,0.726,0.615,0.538,0.261,0.852,0.739,0.805,0.781,0.534,0.278,0.856,0.914,0.866,0.744,0.573,0.733,0.571,0.251,0.141,0.574,0.58,0.591
ROUGE-1,0.814,0.902,0.457,0.47,0.784,0.688,0.687,0.536,0.872,0.796,0.726,0.648,0.757,0.467,0.842,0.902,0.864,0.718,0.553,0.704,0.538,0.384,0.338,0.998,0.998,0.998
ROUGE-4,0.389,0.494,0.035,0.032,0.214,0.115,0.075,0.041,0.793,0.747,0.714,0.637,0.736,0.438,0.569,0.644,0.499,0.245,0.05,0.197,0.056,0.0,0.02,0.846,0.839,0.985
ROUGE-L,0.803,0.764,0.351,0.357,0.712,0.581,0.548,0.397,0.872,0.796,0.724,0.646,0.754,0.463,0.842,0.902,0.856,0.712,0.533,0.687,0.519,0.156,0.227,0.238,0.366,0.566
ROUGE-Lsum,0.808,0.844,0.417,0.451,0.778,0.671,0.662,0.496,0.872,0.796,0.726,0.648,0.757,0.467,0.842,0.902,0.856,0.718,0.542,0.697,0.534,0.373,0.331,0.97,0.991,0.979
VCS_LCT0,0.909,0.969,0.793,0.706,0.973,0.902,0.916,0.693,0.881,0.647,0.71,0.592,0.668,0.15,0.598,0.741,0.94,0.0,0.0,0.519,0.0,0.0,0.672,0.0,0.0,0.406
VCS_LCT1,0.911,0.984,0.863,0.819,0.977,0.906,0.945,0.812,0.881,0.725,0.711,0.594,0.72,0.214,0.598,0.741,0.94,0.0,0.0,0.519,0.0,0.0,0.719,0.43,0.118,0.415
