Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.726,0.78,0.124,0.13,0.808,0.653,0.674,0.127,0.769,0.666,0.509,0.406,0.339,0.018,0.877,0.854,0.83,0.64,0.739,0.715,0.572,0.319,0.037,1.0,1.0,1.0
BLEU-4,0.394,0.571,0.045,0.048,0.618,0.4,0.35,0.043,0.715,0.663,0.507,0.404,0.337,0.018,0.79,0.681,0.616,0.281,0.488,0.392,0.164,0.005,0.007,0.903,0.903,0.997
METEOR,0.782,0.911,0.218,0.246,0.844,0.792,0.685,0.208,0.899,0.844,0.814,0.78,0.458,0.193,0.93,0.873,0.863,0.697,0.741,0.725,0.615,0.22,0.14,0.585,0.622,0.651
ROUGE-1,0.733,0.892,0.45,0.467,0.88,0.786,0.76,0.43,0.87,0.786,0.666,0.57,0.639,0.327,0.906,0.858,0.832,0.645,0.75,0.721,0.58,0.338,0.315,0.979,0.979,0.979
ROUGE-4,0.219,0.506,0.058,0.064,0.531,0.307,0.23,0.054,0.754,0.745,0.632,0.541,0.618,0.309,0.739,0.544,0.457,0.117,0.341,0.21,0.039,0.0,0.014,0.76,0.76,0.933
ROUGE-L,0.731,0.806,0.384,0.407,0.844,0.736,0.667,0.32,0.87,0.783,0.664,0.569,0.639,0.327,0.906,0.858,0.827,0.632,0.748,0.719,0.57,0.161,0.226,0.217,0.326,0.506
ROUGE-Lsum,0.733,0.859,0.428,0.448,0.866,0.773,0.742,0.392,0.87,0.786,0.666,0.57,0.639,0.327,0.906,0.858,0.832,0.643,0.748,0.721,0.58,0.328,0.304,0.888,0.955,0.979
VCS_LCT0,0.912,0.921,0.789,0.767,0.938,0.908,0.96,0.797,0.883,0.79,0.611,0.37,0.658,0.0,0.561,0.744,0.972,0.0,0.374,0.675,0.117,0.0,0.695,0.0,0.034,0.411
VCS_LCT1,0.913,0.941,0.861,0.876,0.961,0.942,0.961,0.842,0.885,0.791,0.618,0.381,0.69,0.013,0.575,0.748,0.972,0.016,0.374,0.688,0.134,0.0,0.735,0.448,0.097,0.416
