Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.751,0.703,0.399,0.606,0.576,0.453,0.476,0.412,0.71,0.617,0.625,0.512,0.517,0.096,0.902,0.865,0.756,0.603,0.511,0.648,0.496,0.317,0.095,0.996,0.996,0.996
BLEU-4,0.439,0.386,0.182,0.356,0.201,0.116,0.117,0.141,0.656,0.605,0.62,0.508,0.509,0.095,0.776,0.673,0.457,0.193,0.111,0.22,0.096,0.008,0.022,0.932,0.932,0.989
METEOR,0.829,0.804,0.397,0.602,0.555,0.486,0.474,0.381,0.874,0.717,0.824,0.798,0.532,0.272,0.92,0.887,0.803,0.649,0.518,0.698,0.528,0.222,0.191,0.613,0.664,0.609
ROUGE-1,0.765,0.844,0.65,0.784,0.681,0.605,0.611,0.623,0.831,0.764,0.77,0.678,0.744,0.458,0.903,0.865,0.769,0.611,0.525,0.662,0.513,0.332,0.37,0.99,0.99,0.99
ROUGE-4,0.27,0.264,0.134,0.298,0.096,0.047,0.034,0.085,0.71,0.719,0.746,0.656,0.715,0.442,0.671,0.521,0.288,0.059,0.024,0.078,0.017,0.0,0.023,0.849,0.851,0.964
ROUGE-L,0.747,0.665,0.564,0.712,0.54,0.448,0.44,0.457,0.831,0.759,0.767,0.675,0.741,0.458,0.903,0.861,0.746,0.587,0.493,0.641,0.496,0.155,0.26,0.239,0.378,0.585
ROUGE-Lsum,0.756,0.772,0.617,0.767,0.653,0.583,0.582,0.586,0.831,0.762,0.77,0.678,0.744,0.458,0.903,0.863,0.763,0.605,0.517,0.654,0.511,0.316,0.35,0.984,0.984,0.988
VCS_LCT0,0.962,0.967,0.889,0.952,0.928,0.811,0.868,0.908,0.891,0.619,0.711,0.569,0.655,0.0,0.683,0.887,0.82,0.227,0.0,0.802,0.0,0.0,0.756,0.0,0.057,0.393
VCS_LCT1,0.962,0.968,0.937,0.973,0.931,0.82,0.872,0.953,0.893,0.689,0.75,0.595,0.744,0.125,0.692,0.891,0.822,0.239,0.0,0.802,0.0,0.0,0.785,0.412,0.165,0.393
