Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.884,0.812,0.286,0.154,0.675,0.578,0.729,0.414,0.779,0.641,0.506,0.403,0.341,0.021,0.862,0.873,0.812,0.748,0.602,0.715,0.523,0.344,0.04,1.0,1.0,1.0
BLEU-4,0.753,0.554,0.114,0.055,0.436,0.338,0.458,0.157,0.726,0.639,0.502,0.399,0.336,0.021,0.755,0.715,0.61,0.466,0.265,0.416,0.148,0.005,0.005,0.897,0.893,0.997
METEOR,0.916,0.876,0.352,0.256,0.761,0.696,0.797,0.367,0.903,0.832,0.815,0.781,0.44,0.172,0.914,0.894,0.862,0.776,0.649,0.742,0.564,0.261,0.154,0.609,0.673,0.687
ROUGE-1,0.889,0.907,0.578,0.493,0.783,0.717,0.824,0.628,0.874,0.771,0.665,0.569,0.633,0.33,0.888,0.875,0.828,0.745,0.611,0.724,0.528,0.369,0.343,0.987,0.987,0.987
ROUGE-4,0.648,0.427,0.1,0.072,0.334,0.252,0.334,0.1,0.759,0.746,0.637,0.545,0.585,0.29,0.686,0.591,0.473,0.292,0.125,0.256,0.048,0.0,0.017,0.769,0.762,0.954
ROUGE-L,0.889,0.734,0.505,0.409,0.727,0.657,0.735,0.505,0.874,0.771,0.665,0.569,0.633,0.33,0.888,0.875,0.823,0.737,0.589,0.698,0.5,0.16,0.264,0.223,0.304,0.525
ROUGE-Lsum,0.889,0.846,0.569,0.474,0.777,0.712,0.806,0.591,0.874,0.771,0.665,0.569,0.633,0.33,0.888,0.875,0.825,0.745,0.611,0.724,0.524,0.356,0.322,0.948,0.983,0.987
VCS_LCT0,0.982,0.958,0.843,0.845,0.932,0.911,0.956,0.85,0.946,0.799,0.691,0.504,0.588,0.0,0.603,0.895,0.96,0.072,0.361,0.866,0.012,0.0,0.468,0.0,0.0,0.407
VCS_LCT1,0.982,0.974,0.883,0.857,0.935,0.914,0.962,0.862,0.946,0.796,0.709,0.519,0.636,0.01,0.61,0.895,0.96,0.094,0.383,0.866,0.023,0.0,0.553,0.425,0.147,0.412
