Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.761,0.809,0.6,0.244,0.587,0.504,0.474,0.563,0.762,0.662,0.404,0.296,0.461,0.031,0.755,0.886,0.818,0.548,0.478,0.627,0.441,0.331,0.111,1.0,1.0,1.0
BLEU-4,0.469,0.52,0.317,0.079,0.238,0.19,0.167,0.236,0.713,0.622,0.401,0.294,0.458,0.031,0.551,0.733,0.583,0.209,0.136,0.256,0.11,0.009,0.046,0.822,0.828,0.997
METEOR,0.833,0.926,0.503,0.296,0.641,0.606,0.544,0.468,0.951,0.7,0.81,0.757,0.537,0.219,0.8,0.911,0.844,0.551,0.469,0.644,0.433,0.236,0.199,0.614,0.639,0.689
ROUGE-1,0.772,0.896,0.766,0.555,0.74,0.679,0.642,0.722,0.862,0.792,0.575,0.458,0.709,0.356,0.788,0.891,0.83,0.572,0.509,0.654,0.46,0.345,0.427,0.99,0.99,0.99
ROUGE-4,0.297,0.372,0.235,0.068,0.128,0.103,0.091,0.159,0.762,0.682,0.557,0.443,0.682,0.317,0.425,0.61,0.43,0.08,0.039,0.108,0.028,0.0,0.081,0.651,0.659,0.964
ROUGE-L,0.761,0.753,0.692,0.463,0.632,0.575,0.512,0.576,0.862,0.79,0.574,0.457,0.709,0.356,0.788,0.891,0.813,0.558,0.466,0.624,0.423,0.146,0.347,0.195,0.294,0.515
ROUGE-Lsum,0.772,0.839,0.744,0.534,0.728,0.666,0.616,0.695,0.862,0.79,0.575,0.458,0.709,0.356,0.788,0.891,0.828,0.572,0.503,0.65,0.458,0.345,0.417,0.975,0.977,0.988
VCS_LCT0,0.934,0.966,0.879,0.804,0.931,0.881,0.82,0.738,0.908,0.7,0.675,0.278,0.622,0.0,0.579,0.9,0.977,0.0,0.44,0.855,0.017,0.0,0.55,0.0,0.002,0.448
VCS_LCT1,0.935,0.983,0.928,0.885,0.933,0.884,0.826,0.799,0.909,0.776,0.676,0.28,0.664,0.0,0.583,0.901,0.982,0.0,0.446,0.856,0.043,0.0,0.732,0.461,0.102,0.454
