Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.667,0.88,0.313,0.177,0.685,0.538,0.646,0.36,0.752,0.699,0.586,0.48,0.282,0.002,0.856,0.963,0.872,0.811,0.8,0.826,0.602,0.337,0.035,1.0,1.0,1.0
BLEU-4,0.305,0.626,0.092,0.052,0.355,0.231,0.285,0.117,0.705,0.681,0.583,0.478,0.28,0.002,0.69,0.916,0.696,0.621,0.59,0.607,0.257,0.005,0.008,0.925,0.928,0.997
METEOR,0.74,0.906,0.321,0.279,0.7,0.6,0.575,0.316,0.901,0.8,0.848,0.818,0.399,0.122,0.887,0.967,0.901,0.856,0.833,0.843,0.607,0.25,0.135,0.584,0.647,0.662
ROUGE-1,0.687,0.932,0.587,0.511,0.779,0.685,0.718,0.563,0.856,0.822,0.74,0.651,0.609,0.244,0.872,0.964,0.88,0.831,0.806,0.83,0.622,0.361,0.313,0.997,0.997,0.997
ROUGE-4,0.145,0.475,0.071,0.047,0.222,0.136,0.148,0.079,0.753,0.771,0.73,0.641,0.588,0.224,0.567,0.871,0.566,0.486,0.439,0.458,0.115,0.0,0.017,0.844,0.85,0.984
ROUGE-L,0.655,0.819,0.48,0.397,0.709,0.598,0.565,0.404,0.856,0.82,0.74,0.651,0.609,0.244,0.86,0.964,0.87,0.831,0.802,0.828,0.594,0.155,0.224,0.255,0.369,0.555
ROUGE-Lsum,0.681,0.901,0.559,0.486,0.765,0.666,0.689,0.528,0.856,0.82,0.74,0.651,0.609,0.244,0.868,0.964,0.88,0.831,0.806,0.83,0.615,0.344,0.286,0.982,0.977,0.997
VCS_LCT0,0.695,0.899,0.906,0.846,0.956,0.869,0.916,0.841,0.847,0.657,0.73,0.677,0.611,0.0,0.504,0.953,0.984,0.038,0.436,0.91,0.029,0.0,0.659,0.0,0.04,0.401
VCS_LCT1,0.703,0.923,0.911,0.872,0.963,0.908,0.961,0.857,0.854,0.754,0.781,0.719,0.695,0.313,0.527,0.953,0.984,0.067,0.436,0.91,0.072,0.0,0.728,0.423,0.106,0.404
