Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.904,0.857,0.261,0.157,0.643,0.544,0.487,0.326,0.72,0.665,0.565,0.475,0.355,0.047,0.844,0.887,0.869,0.71,0.574,0.611,0.471,0.291,0.058,0.996,0.996,0.996
BLEU-4,0.776,0.627,0.101,0.043,0.294,0.221,0.154,0.134,0.686,0.645,0.56,0.471,0.349,0.046,0.715,0.73,0.672,0.435,0.174,0.265,0.082,0.004,0.015,0.913,0.918,0.989
METEOR,0.94,0.915,0.335,0.261,0.714,0.667,0.625,0.332,0.871,0.787,0.834,0.809,0.45,0.236,0.9,0.91,0.907,0.762,0.623,0.642,0.476,0.21,0.163,0.643,0.698,0.674
ROUGE-1,0.904,0.936,0.563,0.488,0.756,0.694,0.646,0.58,0.837,0.8,0.726,0.648,0.659,0.393,0.87,0.887,0.875,0.731,0.596,0.634,0.489,0.308,0.344,0.998,0.998,0.998
ROUGE-4,0.67,0.523,0.085,0.043,0.173,0.122,0.072,0.106,0.761,0.749,0.714,0.637,0.636,0.377,0.627,0.602,0.519,0.275,0.056,0.127,0.017,0.0,0.023,0.835,0.844,0.985
ROUGE-L,0.904,0.827,0.453,0.402,0.683,0.611,0.518,0.436,0.837,0.798,0.724,0.646,0.656,0.393,0.87,0.887,0.86,0.729,0.551,0.6,0.448,0.137,0.235,0.211,0.343,0.5
ROUGE-Lsum,0.904,0.9,0.514,0.448,0.739,0.675,0.617,0.566,0.837,0.798,0.726,0.648,0.659,0.393,0.87,0.887,0.871,0.729,0.586,0.632,0.476,0.297,0.321,0.972,0.998,0.998
VCS_LCT0,0.986,0.971,0.937,0.904,0.914,0.913,0.932,0.932,0.881,0.682,0.714,0.66,0.648,0.0,0.685,0.881,0.982,0.119,0.611,0.747,0.0,0.0,0.774,0.0,0.0,0.439
VCS_LCT1,0.986,0.977,0.938,0.911,0.941,0.933,0.934,0.935,0.883,0.746,0.742,0.682,0.661,0.112,0.685,0.881,0.982,0.119,0.611,0.75,0.0,0.0,0.798,0.445,0.165,0.442
