Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.79,0.775,0.452,0.376,0.594,0.528,0.505,0.51,0.664,0.675,0.559,0.468,0.368,0.035,0.819,0.898,0.827,0.675,0.507,0.675,0.487,0.274,0.14,1.0,1.0,1.0
BLEU-4,0.532,0.401,0.253,0.124,0.274,0.229,0.203,0.198,0.581,0.658,0.556,0.466,0.365,0.035,0.648,0.748,0.587,0.322,0.147,0.296,0.082,0.005,0.055,0.921,0.926,0.997
METEOR,0.846,0.795,0.464,0.398,0.625,0.612,0.536,0.446,0.831,0.76,0.835,0.808,0.444,0.199,0.853,0.916,0.848,0.667,0.48,0.693,0.516,0.207,0.257,0.567,0.608,0.618
ROUGE-1,0.797,0.893,0.689,0.642,0.723,0.676,0.648,0.681,0.8,0.801,0.716,0.638,0.665,0.372,0.843,0.903,0.835,0.683,0.515,0.689,0.501,0.292,0.48,0.993,0.993,0.993
ROUGE-4,0.367,0.243,0.213,0.078,0.147,0.133,0.107,0.107,0.615,0.749,0.7,0.624,0.644,0.343,0.532,0.621,0.417,0.14,0.042,0.124,0.013,0.0,0.071,0.831,0.84,0.974
ROUGE-L,0.79,0.644,0.622,0.511,0.67,0.614,0.55,0.532,0.8,0.801,0.716,0.638,0.665,0.372,0.841,0.899,0.828,0.678,0.509,0.673,0.492,0.151,0.397,0.26,0.358,0.531
ROUGE-Lsum,0.797,0.82,0.668,0.628,0.712,0.663,0.638,0.65,0.8,0.801,0.716,0.638,0.665,0.372,0.843,0.903,0.832,0.678,0.513,0.689,0.501,0.283,0.451,0.976,0.974,0.993
VCS_LCT0,0.944,0.961,0.966,0.905,0.929,0.91,0.88,0.823,0.875,0.657,0.741,0.605,0.653,0.0,0.597,0.849,0.988,0.152,0.0,0.887,0.0,0.0,0.81,0.0,0.033,0.455
VCS_LCT1,0.944,0.962,0.967,0.93,0.929,0.91,0.889,0.895,0.879,0.714,0.744,0.611,0.713,0.106,0.597,0.849,0.988,0.152,0.0,0.887,0.0,0.0,0.906,0.421,0.125,0.455
