Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.936,0.824,0.407,0.266,0.678,0.587,0.424,0.349,0.734,0.652,0.564,0.467,0.409,0.052,0.847,0.865,0.888,0.667,0.611,0.726,0.542,0.344,0.136,0.995,0.995,0.995
BLEU-4,0.85,0.563,0.205,0.111,0.358,0.294,0.141,0.122,0.675,0.639,0.559,0.462,0.402,0.05,0.707,0.695,0.72,0.313,0.236,0.404,0.138,0.01,0.061,0.912,0.918,0.987
METEOR,0.965,0.836,0.399,0.303,0.72,0.693,0.548,0.324,0.931,0.743,0.807,0.779,0.456,0.218,0.889,0.891,0.921,0.694,0.666,0.769,0.583,0.28,0.23,0.584,0.618,0.627
ROUGE-1,0.936,0.915,0.671,0.593,0.793,0.733,0.57,0.601,0.844,0.787,0.725,0.639,0.69,0.402,0.868,0.865,0.892,0.672,0.624,0.733,0.551,0.383,0.481,0.994,0.994,0.994
ROUGE-4,0.772,0.432,0.172,0.103,0.235,0.202,0.065,0.077,0.716,0.749,0.703,0.62,0.663,0.366,0.61,0.56,0.58,0.144,0.091,0.221,0.036,0.0,0.088,0.827,0.832,0.97
ROUGE-L,0.936,0.789,0.579,0.488,0.704,0.63,0.427,0.462,0.844,0.787,0.721,0.636,0.687,0.398,0.868,0.86,0.885,0.667,0.614,0.723,0.526,0.161,0.394,0.234,0.349,0.525
ROUGE-Lsum,0.936,0.872,0.638,0.554,0.768,0.713,0.546,0.554,0.844,0.787,0.725,0.639,0.69,0.402,0.868,0.863,0.89,0.667,0.621,0.73,0.546,0.367,0.458,0.968,0.958,0.994
VCS_LCT0,0.985,0.949,0.898,0.8,0.972,0.926,0.887,0.829,0.872,0.654,0.728,0.619,0.609,0.0,0.591,0.85,0.967,0.081,0.16,0.819,0.206,0.0,0.687,0.0,0.059,0.417
VCS_LCT1,0.985,0.988,0.928,0.837,0.972,0.938,0.891,0.909,0.872,0.732,0.758,0.648,0.684,0.0,0.591,0.85,0.967,0.081,0.16,0.819,0.206,0.0,0.864,0.411,0.077,0.417
