Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.695,0.953,0.117,0.05,0.587,0.539,0.557,0.136,0.815,0.681,0.552,0.469,0.352,0.013,0.93,0.911,0.8,0.863,0.644,0.693,0.54,0.259,0.036,0.961,0.961,0.961
BLEU-4,0.371,0.849,0.037,0.01,0.2,0.169,0.167,0.033,0.773,0.647,0.533,0.453,0.33,0.012,0.857,0.794,0.578,0.676,0.279,0.331,0.169,0.004,0.01,0.864,0.866,0.928
METEOR,0.798,0.951,0.203,0.16,0.486,0.482,0.422,0.184,0.94,0.654,0.768,0.748,0.415,0.152,0.954,0.923,0.868,0.884,0.699,0.737,0.596,0.186,0.147,0.552,0.61,0.609
ROUGE-1,0.709,0.972,0.426,0.36,0.653,0.626,0.617,0.399,0.9,0.811,0.72,0.648,0.646,0.308,0.941,0.915,0.861,0.867,0.664,0.709,0.569,0.303,0.334,0.979,0.979,0.979
ROUGE-4,0.209,0.793,0.045,0.014,0.076,0.063,0.074,0.026,0.811,0.735,0.67,0.602,0.574,0.26,0.804,0.702,0.508,0.536,0.125,0.173,0.065,0.0,0.032,0.786,0.79,0.915
ROUGE-L,0.698,0.942,0.326,0.27,0.536,0.496,0.465,0.293,0.9,0.811,0.718,0.645,0.634,0.302,0.941,0.913,0.854,0.867,0.639,0.683,0.524,0.134,0.24,0.205,0.317,0.497
ROUGE-Lsum,0.702,0.96,0.4,0.326,0.632,0.603,0.601,0.358,0.9,0.811,0.719,0.646,0.646,0.308,0.941,0.915,0.858,0.867,0.658,0.702,0.56,0.283,0.302,0.862,0.899,0.977
VCS_LCT0,0.835,0.962,0.716,0.599,0.843,0.889,0.918,0.496,0.959,0.671,0.735,0.664,0.505,0.0,0.781,0.846,0.917,0.442,0.613,0.71,0.05,0.0,0.627,0.0,0.003,0.419
VCS_LCT1,0.839,0.971,0.747,0.742,0.939,0.931,0.942,0.756,0.96,0.698,0.76,0.689,0.658,0.0,0.786,0.846,0.961,0.442,0.619,0.716,0.098,0.0,0.731,0.426,0.092,0.419
