Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.927,0.838,0.559,0.323,0.589,0.538,0.625,0.38,0.636,0.64,0.525,0.433,0.418,0.074,0.823,0.875,0.851,0.644,0.557,0.692,0.468,0.362,0.152,1.0,1.0,1.0
BLEU-4,0.83,0.643,0.312,0.174,0.276,0.23,0.291,0.185,0.544,0.627,0.523,0.43,0.415,0.073,0.683,0.734,0.61,0.348,0.168,0.344,0.078,0.005,0.063,0.914,0.914,0.996
METEOR,0.941,0.927,0.51,0.352,0.658,0.615,0.608,0.391,0.813,0.727,0.783,0.756,0.445,0.232,0.869,0.891,0.882,0.681,0.534,0.721,0.486,0.263,0.259,0.579,0.597,0.652
ROUGE-1,0.929,0.924,0.754,0.602,0.735,0.706,0.705,0.634,0.778,0.768,0.68,0.597,0.677,0.424,0.846,0.879,0.86,0.661,0.58,0.704,0.485,0.379,0.489,0.979,0.979,0.979
ROUGE-4,0.752,0.567,0.262,0.185,0.165,0.132,0.167,0.158,0.573,0.696,0.646,0.567,0.628,0.396,0.587,0.619,0.448,0.194,0.052,0.184,0.016,0.0,0.095,0.771,0.776,0.935
ROUGE-L,0.924,0.835,0.68,0.56,0.654,0.615,0.607,0.496,0.773,0.764,0.678,0.596,0.677,0.424,0.844,0.879,0.835,0.661,0.564,0.685,0.453,0.151,0.374,0.223,0.348,0.555
ROUGE-Lsum,0.924,0.9,0.746,0.593,0.721,0.695,0.688,0.608,0.778,0.766,0.68,0.597,0.677,0.424,0.844,0.879,0.853,0.661,0.58,0.697,0.481,0.372,0.455,0.919,0.949,0.979
VCS_LCT0,0.981,0.987,0.887,0.907,0.911,0.889,0.886,0.925,0.824,0.665,0.734,0.635,0.604,0.0,0.567,0.824,0.953,0.0,0.215,0.729,0.0,0.0,0.801,0.0,0.034,0.387
VCS_LCT1,0.981,0.988,0.972,0.931,0.913,0.893,0.911,0.935,0.83,0.72,0.739,0.643,0.653,0.108,0.567,0.824,0.953,0.0,0.24,0.745,0.0,0.0,0.851,0.422,0.129,0.389
