Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.895,0.841,0.211,0.186,0.581,0.485,0.548,0.352,0.703,0.648,0.644,0.531,0.427,0.028,0.899,0.878,0.82,0.56,0.617,0.637,0.556,0.318,0.063,1.0,1.0,1.0
BLEU-4,0.762,0.646,0.063,0.068,0.246,0.185,0.15,0.156,0.625,0.642,0.641,0.529,0.425,0.027,0.782,0.726,0.589,0.2,0.275,0.28,0.164,0.005,0.024,0.951,0.948,0.997
METEOR,0.926,0.895,0.298,0.273,0.615,0.552,0.498,0.37,0.879,0.764,0.88,0.854,0.517,0.204,0.915,0.897,0.86,0.597,0.662,0.699,0.595,0.218,0.185,0.642,0.656,0.667
ROUGE-1,0.901,0.917,0.521,0.492,0.705,0.641,0.649,0.599,0.823,0.787,0.787,0.698,0.707,0.354,0.906,0.885,0.836,0.582,0.63,0.653,0.57,0.337,0.368,1.0,1.0,1.0
ROUGE-4,0.657,0.578,0.051,0.079,0.126,0.091,0.052,0.142,0.654,0.772,0.781,0.692,0.696,0.337,0.686,0.603,0.427,0.071,0.126,0.126,0.045,0.0,0.056,0.898,0.896,0.994
ROUGE-L,0.901,0.806,0.399,0.405,0.591,0.518,0.476,0.48,0.823,0.787,0.787,0.698,0.707,0.354,0.906,0.88,0.823,0.563,0.619,0.634,0.546,0.143,0.309,0.224,0.414,0.523
ROUGE-Lsum,0.901,0.872,0.5,0.465,0.688,0.627,0.63,0.577,0.823,0.787,0.787,0.698,0.707,0.354,0.906,0.885,0.831,0.578,0.63,0.651,0.565,0.328,0.355,0.968,0.964,1.0
VCS_LCT0,0.944,0.919,0.814,0.685,0.929,0.842,0.837,0.925,0.86,0.71,0.75,0.711,0.655,0.0,0.624,0.712,0.926,0.068,0.0,0.642,0.016,0.0,0.736,0.0,0.194,0.408
VCS_LCT1,0.944,0.954,0.859,0.871,0.94,0.848,0.904,0.928,0.868,0.818,0.767,0.719,0.705,0.0,0.64,0.725,0.96,0.118,0.014,0.655,0.049,0.0,0.831,0.421,0.302,0.413
