Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.717,0.673,0.451,0.083,0.676,0.509,0.54,0.423,0.573,0.656,0.442,0.317,0.415,0.038,0.844,0.779,0.816,0.575,0.558,0.601,0.521,0.375,0.018,0.996,0.996,0.996
BLEU-4,0.357,0.344,0.205,0.032,0.342,0.186,0.189,0.156,0.472,0.618,0.438,0.314,0.413,0.037,0.715,0.51,0.569,0.188,0.106,0.185,0.093,0.012,0.002,0.849,0.852,0.989
METEOR,0.788,0.827,0.376,0.189,0.626,0.564,0.559,0.361,0.768,0.72,0.86,0.802,0.531,0.239,0.9,0.815,0.843,0.588,0.551,0.585,0.487,0.252,0.115,0.572,0.651,0.638
ROUGE-1,0.725,0.814,0.688,0.405,0.801,0.663,0.684,0.635,0.73,0.792,0.614,0.483,0.696,0.383,0.873,0.791,0.828,0.586,0.575,0.617,0.532,0.407,0.265,0.997,0.997,0.997
ROUGE-4,0.175,0.213,0.151,0.063,0.205,0.088,0.082,0.083,0.49,0.698,0.605,0.476,0.685,0.366,0.625,0.327,0.395,0.055,0.02,0.061,0.015,0.0,0.004,0.709,0.711,0.984
ROUGE-L,0.71,0.631,0.579,0.34,0.695,0.543,0.543,0.513,0.73,0.792,0.614,0.483,0.696,0.383,0.873,0.784,0.809,0.58,0.511,0.582,0.476,0.172,0.183,0.222,0.331,0.564
ROUGE-Lsum,0.725,0.748,0.661,0.389,0.792,0.656,0.67,0.619,0.73,0.792,0.614,0.483,0.696,0.383,0.873,0.791,0.824,0.584,0.571,0.614,0.532,0.391,0.25,0.988,0.988,0.997
VCS_LCT0,0.922,0.951,0.804,0.666,0.922,0.788,0.794,0.751,0.695,0.667,0.449,0.075,0.651,0.0,0.723,0.665,0.981,0.0,0.0,0.56,0.0,0.0,0.566,0.0,0.0,0.46
VCS_LCT1,0.922,0.951,0.902,0.757,0.938,0.795,0.809,0.831,0.698,0.699,0.456,0.107,0.685,0.0,0.723,0.665,0.981,0.0,0.0,0.58,0.0,0.0,0.65,0.436,0.0,0.46
