Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.795,0.815,0.435,0.16,0.699,0.571,0.623,0.255,0.755,0.699,0.529,0.443,0.384,0.028,0.907,0.811,0.817,0.488,0.531,0.596,0.54,0.331,0.03,1.0,1.0,1.0
BLEU-4,0.524,0.492,0.257,0.071,0.428,0.261,0.288,0.101,0.705,0.697,0.525,0.439,0.383,0.028,0.825,0.59,0.605,0.089,0.167,0.223,0.165,0.009,0.006,0.915,0.92,0.997
METEOR,0.848,0.797,0.395,0.229,0.729,0.601,0.536,0.286,0.878,0.848,0.82,0.796,0.482,0.21,0.926,0.836,0.864,0.478,0.536,0.58,0.591,0.232,0.11,0.557,0.625,0.578
ROUGE-1,0.806,0.889,0.683,0.504,0.796,0.707,0.72,0.534,0.861,0.824,0.695,0.617,0.673,0.357,0.921,0.82,0.833,0.514,0.564,0.612,0.556,0.358,0.302,1.0,1.0,1.0
ROUGE-4,0.347,0.319,0.245,0.109,0.302,0.156,0.168,0.091,0.751,0.818,0.684,0.607,0.665,0.344,0.766,0.435,0.453,0.016,0.058,0.092,0.051,0.002,0.013,0.83,0.84,0.994
ROUGE-L,0.796,0.7,0.622,0.399,0.727,0.596,0.578,0.395,0.861,0.824,0.693,0.616,0.673,0.357,0.921,0.82,0.817,0.486,0.519,0.596,0.534,0.16,0.208,0.286,0.396,0.547
ROUGE-Lsum,0.802,0.839,0.668,0.469,0.788,0.69,0.7,0.51,0.861,0.824,0.695,0.617,0.673,0.357,0.921,0.82,0.831,0.508,0.558,0.608,0.548,0.344,0.282,0.984,0.986,1.0
VCS_LCT0,0.934,0.959,0.901,0.717,0.931,0.9,0.9,0.736,0.865,0.798,0.733,0.653,0.593,0.0,0.821,0.795,0.976,0.0,0.265,0.72,0.392,0.0,0.523,0.0,0.008,0.459
VCS_LCT1,0.934,0.959,0.922,0.824,0.931,0.902,0.918,0.784,0.865,0.799,0.741,0.666,0.641,0.0,0.823,0.797,0.976,0.0,0.293,0.723,0.392,0.0,0.621,0.412,0.182,0.459
