Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.842,0.747,0.462,0.257,0.703,0.561,0.724,0.178,0.811,0.689,0.62,0.505,0.403,0.009,0.862,0.84,0.803,0.713,0.511,0.616,0.474,0.313,0.105,1.0,1.0,1.0
BLEU-4,0.619,0.443,0.248,0.11,0.413,0.291,0.468,0.057,0.766,0.687,0.617,0.503,0.401,0.009,0.731,0.642,0.556,0.397,0.172,0.266,0.069,0.005,0.021,0.939,0.942,0.997
METEOR,0.891,0.843,0.446,0.295,0.736,0.673,0.739,0.216,0.875,0.874,0.871,0.841,0.497,0.173,0.883,0.872,0.854,0.753,0.437,0.67,0.421,0.225,0.17,0.61,0.633,0.669
ROUGE-1,0.851,0.879,0.696,0.559,0.796,0.706,0.799,0.466,0.894,0.812,0.766,0.673,0.69,0.295,0.885,0.846,0.815,0.734,0.542,0.64,0.498,0.33,0.372,0.997,0.997,0.997
ROUGE-4,0.455,0.378,0.212,0.109,0.285,0.202,0.34,0.041,0.798,0.802,0.755,0.663,0.681,0.284,0.644,0.498,0.391,0.231,0.069,0.122,0.009,0.0,0.013,0.869,0.871,0.983
ROUGE-L,0.846,0.71,0.638,0.504,0.72,0.624,0.73,0.337,0.894,0.812,0.766,0.673,0.69,0.295,0.881,0.844,0.81,0.711,0.497,0.625,0.424,0.169,0.257,0.265,0.407,0.545
ROUGE-Lsum,0.851,0.828,0.671,0.541,0.774,0.687,0.782,0.444,0.894,0.812,0.766,0.673,0.69,0.295,0.885,0.844,0.815,0.729,0.535,0.638,0.489,0.317,0.345,0.997,0.997,0.997
VCS_LCT0,0.961,0.948,0.97,0.918,0.925,0.852,0.976,0.872,0.944,0.773,0.623,0.444,0.586,0.0,0.775,0.817,0.963,0.37,0.615,0.735,0.0,0.0,0.795,0.0,0.0,0.45
VCS_LCT1,0.961,0.948,0.971,0.937,0.938,0.858,0.976,0.892,0.945,0.778,0.635,0.459,0.645,0.0,0.775,0.817,0.964,0.37,0.621,0.735,0.0,0.0,0.809,0.464,0.102,0.45
