Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.896,0.687,0.417,0.093,0.605,0.447,0.596,0.258,0.671,0.65,0.546,0.445,0.471,0.04,0.86,0.907,0.816,0.592,0.627,0.677,0.427,0.33,0.041,1.0,1.0,1.0
BLEU-4,0.743,0.436,0.196,0.026,0.264,0.149,0.213,0.095,0.594,0.635,0.543,0.443,0.468,0.039,0.754,0.788,0.556,0.255,0.19,0.28,0.077,0.009,0.011,0.913,0.917,0.997
METEOR,0.929,0.874,0.431,0.204,0.66,0.576,0.565,0.288,0.88,0.794,0.844,0.815,0.534,0.234,0.921,0.92,0.88,0.649,0.587,0.728,0.47,0.233,0.153,0.561,0.601,0.624
ROUGE-1,0.899,0.837,0.691,0.434,0.752,0.641,0.731,0.556,0.804,0.785,0.705,0.616,0.714,0.379,0.892,0.914,0.847,0.618,0.656,0.707,0.459,0.358,0.314,0.99,0.99,0.99
ROUGE-4,0.627,0.35,0.158,0.052,0.162,0.081,0.104,0.078,0.633,0.729,0.684,0.597,0.687,0.366,0.689,0.692,0.392,0.113,0.064,0.116,0.013,0.0,0.024,0.806,0.814,0.965
ROUGE-L,0.895,0.713,0.588,0.35,0.654,0.504,0.567,0.411,0.801,0.781,0.704,0.615,0.714,0.379,0.892,0.911,0.805,0.618,0.501,0.665,0.425,0.148,0.236,0.222,0.329,0.559
ROUGE-Lsum,0.897,0.806,0.664,0.412,0.74,0.628,0.715,0.536,0.803,0.783,0.704,0.615,0.714,0.379,0.892,0.914,0.835,0.618,0.643,0.701,0.447,0.349,0.287,0.961,0.978,0.965
VCS_LCT0,0.981,0.884,0.861,0.806,0.924,0.865,0.962,0.898,0.887,0.665,0.768,0.649,0.668,0.0,0.612,0.886,0.887,0.0,0.352,0.779,0.0,0.0,0.727,0.0,0.019,0.412
VCS_LCT1,0.981,0.949,0.96,0.888,0.925,0.867,0.962,0.93,0.888,0.698,0.778,0.665,0.691,0.0,0.621,0.888,0.911,0.0,0.352,0.779,0.0,0.0,0.846,0.428,0.178,0.412
