Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.915,0.848,0.3,0.132,0.718,0.676,0.548,0.172,0.71,0.656,0.603,0.508,0.373,0.033,0.826,0.882,0.891,0.637,0.685,0.725,0.476,0.35,0.085,0.987,0.987,0.987
BLEU-4,0.796,0.632,0.113,0.032,0.466,0.418,0.179,0.054,0.645,0.641,0.594,0.5,0.362,0.032,0.663,0.736,0.733,0.265,0.371,0.409,0.066,0.005,0.015,0.917,0.92,0.974
METEOR,0.946,0.934,0.3,0.227,0.78,0.763,0.545,0.227,0.868,0.762,0.829,0.807,0.458,0.216,0.866,0.905,0.922,0.675,0.698,0.753,0.437,0.238,0.184,0.603,0.669,0.617
ROUGE-1,0.92,0.92,0.594,0.47,0.83,0.805,0.684,0.474,0.833,0.796,0.758,0.68,0.666,0.368,0.852,0.884,0.897,0.648,0.698,0.734,0.512,0.373,0.41,0.989,0.989,0.989
ROUGE-4,0.706,0.526,0.097,0.028,0.353,0.313,0.079,0.046,0.687,0.749,0.728,0.652,0.632,0.337,0.554,0.617,0.609,0.108,0.215,0.236,0.009,0.0,0.016,0.843,0.847,0.958
ROUGE-L,0.92,0.794,0.527,0.38,0.779,0.741,0.515,0.375,0.831,0.789,0.753,0.675,0.66,0.364,0.852,0.884,0.887,0.637,0.685,0.72,0.394,0.155,0.303,0.226,0.388,0.511
ROUGE-Lsum,0.92,0.881,0.577,0.442,0.817,0.786,0.649,0.438,0.831,0.792,0.758,0.68,0.666,0.368,0.852,0.884,0.897,0.641,0.696,0.732,0.492,0.362,0.384,0.989,0.987,0.989
VCS_LCT0,0.967,0.921,0.93,0.82,0.934,0.938,0.909,0.724,0.903,0.659,0.713,0.656,0.563,0.0,0.577,0.894,0.987,0.0,0.163,0.771,0.0,0.0,0.784,0.0,0.067,0.394
VCS_LCT1,0.967,0.933,0.933,0.866,0.934,0.94,0.909,0.835,0.903,0.736,0.721,0.669,0.644,0.0,0.577,0.894,0.987,0.0,0.174,0.771,0.0,0.0,0.797,0.464,0.085,0.394
