Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.782,0.82,0.281,0.17,0.692,0.624,0.679,0.137,0.722,0.685,0.54,0.439,0.414,0.029,0.819,0.876,0.724,0.76,0.575,0.58,0.473,0.393,0.009,1.0,1.0,1.0
BLEU-4,0.521,0.541,0.097,0.044,0.394,0.335,0.3,0.034,0.673,0.682,0.537,0.437,0.411,0.028,0.606,0.722,0.396,0.468,0.195,0.137,0.068,0.01,0.001,0.909,0.912,0.997
METEOR,0.826,0.84,0.332,0.226,0.715,0.691,0.524,0.214,0.877,0.841,0.839,0.809,0.492,0.199,0.849,0.886,0.762,0.785,0.581,0.595,0.454,0.264,0.088,0.572,0.63,0.616
ROUGE-1,0.792,0.902,0.574,0.473,0.789,0.751,0.734,0.45,0.841,0.802,0.695,0.606,0.68,0.344,0.84,0.879,0.735,0.768,0.591,0.595,0.493,0.404,0.213,0.984,0.984,0.984
ROUGE-4,0.357,0.408,0.065,0.038,0.279,0.237,0.142,0.032,0.729,0.768,0.664,0.579,0.643,0.293,0.464,0.592,0.225,0.292,0.062,0.029,0.009,0.0,0.0,0.772,0.778,0.944
ROUGE-L,0.783,0.756,0.496,0.379,0.715,0.668,0.621,0.338,0.835,0.802,0.693,0.605,0.68,0.344,0.825,0.874,0.716,0.748,0.549,0.571,0.424,0.173,0.139,0.232,0.366,0.552
ROUGE-Lsum,0.792,0.851,0.542,0.448,0.775,0.738,0.704,0.418,0.841,0.802,0.693,0.605,0.68,0.344,0.84,0.879,0.733,0.768,0.589,0.593,0.482,0.389,0.194,0.984,0.984,0.984
VCS_LCT0,0.962,0.973,0.917,0.867,0.975,0.939,0.957,0.738,0.901,0.766,0.669,0.534,0.671,0.0,0.488,0.795,0.848,0.23,0.234,0.622,0.0,0.0,0.091,0.0,0.023,0.443
VCS_LCT1,0.962,0.988,0.926,0.904,0.975,0.939,0.958,0.867,0.901,0.77,0.673,0.544,0.691,0.107,0.488,0.797,0.848,0.244,0.234,0.622,0.0,0.0,0.548,0.462,0.19,0.443
