Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.868,0.784,0.321,0.098,0.8,0.659,0.544,0.342,0.662,0.676,0.514,0.428,0.385,0.022,0.82,0.871,0.816,0.727,0.519,0.703,0.589,0.342,0.019,1.0,1.0,1.0
BLEU-4,0.697,0.43,0.139,0.03,0.565,0.388,0.224,0.127,0.586,0.674,0.51,0.424,0.379,0.022,0.696,0.699,0.6,0.435,0.141,0.347,0.179,0.005,0.004,0.901,0.904,0.997
METEOR,0.911,0.849,0.389,0.205,0.855,0.774,0.566,0.333,0.823,0.853,0.838,0.811,0.482,0.196,0.9,0.887,0.859,0.746,0.53,0.744,0.564,0.242,0.123,0.594,0.66,0.624
ROUGE-1,0.873,0.899,0.628,0.448,0.848,0.777,0.678,0.605,0.797,0.805,0.683,0.604,0.679,0.344,0.86,0.875,0.832,0.738,0.549,0.717,0.6,0.364,0.294,0.997,0.997,0.997
ROUGE-4,0.568,0.27,0.128,0.062,0.442,0.284,0.128,0.101,0.622,0.792,0.667,0.59,0.656,0.327,0.62,0.567,0.46,0.255,0.035,0.174,0.049,0.0,0.025,0.798,0.804,0.984
ROUGE-L,0.871,0.672,0.577,0.374,0.811,0.702,0.561,0.497,0.797,0.803,0.682,0.603,0.676,0.344,0.86,0.871,0.812,0.732,0.508,0.697,0.57,0.145,0.228,0.206,0.336,0.499
ROUGE-Lsum,0.873,0.806,0.617,0.435,0.842,0.763,0.652,0.583,0.797,0.805,0.683,0.604,0.679,0.344,0.86,0.875,0.828,0.736,0.547,0.717,0.598,0.355,0.27,0.984,0.993,0.997
VCS_LCT0,0.976,0.929,0.914,0.832,0.973,0.96,0.911,0.872,0.879,0.794,0.741,0.657,0.646,0.0,0.347,0.918,0.974,0.0,0.0,0.852,0.0,0.0,0.503,0.0,0.014,0.462
VCS_LCT1,0.976,0.933,0.918,0.841,0.99,0.961,0.914,0.877,0.885,0.795,0.752,0.668,0.685,0.0,0.37,0.918,0.974,0.0,0.0,0.856,0.0,0.0,0.602,0.426,0.189,0.462
