Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.912,0.809,0.291,0.056,0.621,0.563,0.501,0.298,0.704,0.657,0.482,0.368,0.387,0.02,0.852,0.847,0.866,0.709,0.567,0.603,0.431,0.312,0.016,1.0,1.0,1.0
BLEU-4,0.778,0.551,0.117,0.014,0.27,0.228,0.176,0.086,0.65,0.627,0.48,0.366,0.384,0.019,0.722,0.643,0.67,0.422,0.164,0.216,0.02,0.005,0.004,0.88,0.886,0.997
METEOR,0.936,0.907,0.327,0.164,0.683,0.662,0.498,0.292,0.873,0.72,0.838,0.794,0.486,0.204,0.879,0.867,0.898,0.737,0.578,0.645,0.424,0.227,0.131,0.579,0.648,0.669
ROUGE-1,0.913,0.904,0.603,0.383,0.753,0.71,0.642,0.581,0.827,0.79,0.65,0.538,0.677,0.338,0.874,0.854,0.874,0.718,0.594,0.629,0.459,0.327,0.294,0.993,0.993,0.993
ROUGE-4,0.667,0.435,0.103,0.03,0.16,0.13,0.089,0.074,0.705,0.704,0.636,0.526,0.657,0.32,0.625,0.487,0.521,0.247,0.041,0.08,0.0,0.0,0.025,0.749,0.759,0.973
ROUGE-L,0.913,0.757,0.515,0.296,0.668,0.633,0.523,0.407,0.827,0.787,0.65,0.538,0.677,0.338,0.872,0.849,0.866,0.711,0.564,0.611,0.39,0.143,0.214,0.219,0.302,0.531
ROUGE-Lsum,0.913,0.864,0.589,0.373,0.744,0.705,0.622,0.558,0.827,0.789,0.65,0.538,0.677,0.338,0.874,0.854,0.872,0.716,0.592,0.624,0.452,0.32,0.28,0.982,0.982,0.993
VCS_LCT0,0.981,0.959,0.827,0.723,0.949,0.921,0.902,0.565,0.916,0.675,0.7,0.453,0.676,0.0,0.54,0.846,0.968,0.0,0.0,0.715,0.0,0.0,0.64,0.0,0.079,0.449
VCS_LCT1,0.981,0.983,0.925,0.825,0.95,0.921,0.907,0.802,0.917,0.724,0.716,0.481,0.713,0.0,0.54,0.847,0.983,0.0,0.0,0.715,0.0,0.0,0.751,0.44,0.216,0.453
