Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.787,0.772,0.269,0.169,0.628,0.536,0.531,0.332,0.747,0.666,0.633,0.539,0.392,0.056,0.88,0.885,0.704,0.754,0.549,0.647,0.543,0.275,0.038,0.996,0.996,0.996
BLEU-4,0.521,0.475,0.09,0.061,0.284,0.225,0.139,0.105,0.705,0.656,0.629,0.535,0.391,0.055,0.784,0.732,0.363,0.458,0.168,0.254,0.171,0.004,0.009,0.936,0.937,0.99
METEOR,0.853,0.842,0.316,0.259,0.604,0.586,0.459,0.309,0.889,0.799,0.86,0.838,0.49,0.237,0.924,0.91,0.737,0.793,0.565,0.67,0.577,0.203,0.151,0.614,0.684,0.671
ROUGE-1,0.793,0.893,0.575,0.513,0.741,0.685,0.615,0.566,0.854,0.797,0.774,0.699,0.68,0.407,0.903,0.886,0.715,0.77,0.553,0.666,0.554,0.309,0.346,0.993,0.993,0.993
ROUGE-4,0.347,0.356,0.068,0.073,0.157,0.128,0.043,0.057,0.762,0.769,0.759,0.686,0.673,0.393,0.716,0.605,0.181,0.273,0.052,0.102,0.058,0.0,0.019,0.866,0.87,0.976
ROUGE-L,0.784,0.722,0.456,0.436,0.645,0.584,0.45,0.431,0.854,0.796,0.774,0.699,0.68,0.407,0.903,0.883,0.699,0.757,0.528,0.616,0.524,0.154,0.26,0.245,0.437,0.59
ROUGE-Lsum,0.791,0.824,0.539,0.494,0.722,0.659,0.584,0.542,0.854,0.796,0.774,0.699,0.68,0.407,0.903,0.886,0.709,0.766,0.549,0.647,0.547,0.301,0.318,0.944,0.938,0.993
VCS_LCT0,0.967,0.977,0.8,0.876,0.91,0.911,0.788,0.903,0.907,0.662,0.778,0.73,0.609,0.232,0.74,0.917,0.874,0.0,0.013,0.857,0.059,0.0,0.803,0.0,0.109,0.45
VCS_LCT1,0.967,0.978,0.91,0.886,0.912,0.913,0.896,0.906,0.908,0.727,0.802,0.748,0.76,0.318,0.74,0.917,0.879,0.0,0.043,0.859,0.075,0.0,0.821,0.425,0.166,0.457
