Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.826,0.716,0.485,0.171,0.846,0.591,0.468,0.424,0.633,0.629,0.522,0.436,0.313,0.009,0.794,0.849,0.809,0.66,0.48,0.654,0.488,0.352,0.115,1.0,1.0,1.0
BLEU-4,0.603,0.388,0.233,0.063,0.68,0.325,0.182,0.152,0.537,0.626,0.518,0.432,0.309,0.009,0.627,0.669,0.557,0.322,0.107,0.257,0.091,0.009,0.018,0.908,0.906,0.997
METEOR,0.879,0.78,0.473,0.282,0.879,0.693,0.532,0.374,0.816,0.842,0.813,0.787,0.425,0.17,0.854,0.875,0.851,0.675,0.455,0.703,0.507,0.253,0.234,0.593,0.639,0.649
ROUGE-1,0.834,0.843,0.709,0.507,0.905,0.744,0.626,0.621,0.782,0.768,0.685,0.607,0.626,0.294,0.827,0.853,0.82,0.677,0.496,0.667,0.531,0.372,0.433,0.994,0.994,0.994
ROUGE-4,0.461,0.257,0.179,0.073,0.602,0.26,0.104,0.078,0.573,0.752,0.666,0.589,0.599,0.264,0.521,0.527,0.392,0.158,0.026,0.113,0.017,0.0,0.01,0.8,0.8,0.974
ROUGE-L,0.83,0.654,0.614,0.394,0.891,0.682,0.507,0.469,0.777,0.768,0.685,0.607,0.626,0.294,0.827,0.853,0.809,0.66,0.451,0.62,0.471,0.155,0.29,0.225,0.348,0.574
ROUGE-Lsum,0.832,0.772,0.685,0.485,0.903,0.739,0.619,0.594,0.78,0.768,0.685,0.607,0.626,0.294,0.827,0.853,0.82,0.677,0.488,0.661,0.52,0.356,0.408,0.957,0.972,0.994
VCS_LCT0,0.969,0.941,0.957,0.885,0.964,0.895,0.801,0.901,0.862,0.788,0.68,0.498,0.672,0.0,0.342,0.782,0.885,0.076,0.0,0.65,0.0,0.0,0.655,0.0,0.058,0.446
VCS_LCT1,0.969,0.955,0.958,0.888,0.965,0.896,0.815,0.903,0.869,0.784,0.683,0.503,0.724,0.016,0.352,0.787,0.885,0.086,0.0,0.65,0.0,0.0,0.798,0.422,0.193,0.446
