Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.933,0.776,0.377,0.324,0.652,0.53,0.532,0.466,0.633,0.652,0.368,0.276,0.386,0.009,0.786,0.902,0.84,0.658,0.564,0.668,0.459,0.322,0.06,1.0,1.0,1.0
BLEU-4,0.843,0.475,0.17,0.109,0.396,0.27,0.238,0.204,0.534,0.649,0.365,0.274,0.383,0.008,0.619,0.772,0.611,0.378,0.239,0.334,0.07,0.005,0.011,0.806,0.804,0.997
METEOR,0.96,0.866,0.381,0.323,0.741,0.659,0.575,0.456,0.845,0.792,0.726,0.68,0.457,0.162,0.871,0.925,0.883,0.744,0.666,0.738,0.476,0.224,0.141,0.577,0.626,0.612
ROUGE-1,0.936,0.872,0.65,0.605,0.784,0.696,0.673,0.671,0.774,0.786,0.542,0.436,0.674,0.299,0.824,0.905,0.853,0.689,0.597,0.685,0.48,0.348,0.352,0.996,0.996,0.996
ROUGE-4,0.768,0.354,0.158,0.075,0.329,0.214,0.145,0.154,0.551,0.774,0.528,0.425,0.663,0.279,0.523,0.662,0.449,0.223,0.104,0.176,0.011,0.0,0.021,0.637,0.633,0.982
ROUGE-L,0.934,0.755,0.565,0.514,0.722,0.625,0.573,0.535,0.774,0.786,0.541,0.435,0.674,0.299,0.824,0.905,0.838,0.687,0.591,0.674,0.399,0.139,0.229,0.174,0.299,0.505
ROUGE-Lsum,0.936,0.829,0.628,0.576,0.773,0.684,0.647,0.644,0.774,0.786,0.542,0.436,0.674,0.299,0.824,0.905,0.849,0.689,0.597,0.685,0.476,0.333,0.331,0.835,0.895,0.996
VCS_LCT0,0.956,0.912,0.815,0.721,0.809,0.811,0.778,0.566,0.809,0.751,0.506,0.0,0.605,0.0,0.543,0.816,0.912,0.024,0.0,0.638,0.0,0.0,0.453,0.0,0.0,0.423
VCS_LCT1,0.975,0.952,0.877,0.787,0.862,0.86,0.851,0.632,0.82,0.763,0.532,0.04,0.632,0.0,0.549,0.819,0.925,0.051,0.024,0.643,0.0,0.0,0.579,0.401,0.0,0.429
