Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.743,0.695,0.212,0.087,0.553,0.501,0.518,0.224,0.703,0.691,0.511,0.407,0.335,0.016,0.715,0.918,0.755,0.708,0.537,0.673,0.535,0.365,0.026,1.0,1.0,1.0
BLEU-4,0.411,0.356,0.061,0.021,0.206,0.178,0.164,0.052,0.633,0.677,0.509,0.405,0.332,0.016,0.533,0.8,0.492,0.399,0.16,0.309,0.162,0.01,0.008,0.895,0.895,0.997
METEOR,0.814,0.796,0.27,0.186,0.552,0.54,0.524,0.259,0.893,0.704,0.851,0.815,0.457,0.196,0.824,0.927,0.794,0.738,0.505,0.725,0.552,0.249,0.133,0.569,0.65,0.621
ROUGE-1,0.755,0.824,0.512,0.409,0.672,0.639,0.661,0.509,0.826,0.815,0.676,0.579,0.643,0.324,0.764,0.919,0.779,0.721,0.565,0.694,0.564,0.377,0.315,0.997,0.997,0.997
ROUGE-4,0.235,0.222,0.051,0.03,0.111,0.091,0.08,0.036,0.668,0.775,0.666,0.57,0.631,0.305,0.431,0.694,0.325,0.22,0.047,0.141,0.047,0.004,0.025,0.785,0.785,0.984
ROUGE-L,0.742,0.635,0.414,0.327,0.545,0.506,0.505,0.355,0.826,0.815,0.676,0.579,0.643,0.324,0.764,0.919,0.773,0.714,0.536,0.675,0.542,0.163,0.249,0.262,0.374,0.498
ROUGE-Lsum,0.749,0.783,0.479,0.383,0.661,0.627,0.645,0.485,0.826,0.815,0.676,0.579,0.643,0.324,0.764,0.919,0.779,0.721,0.56,0.692,0.559,0.375,0.301,0.971,0.984,0.997
VCS_LCT0,0.949,0.947,0.924,0.715,0.895,0.81,0.906,0.828,0.88,0.754,0.758,0.626,0.587,0.04,0.337,0.871,0.966,0.0,0.266,0.677,0.0,0.0,0.73,0.0,0.0,0.439
VCS_LCT1,0.949,0.949,0.926,0.792,0.898,0.814,0.907,0.873,0.882,0.822,0.767,0.638,0.674,0.163,0.338,0.872,0.967,0.0,0.267,0.684,0.0,0.0,0.799,0.439,0.186,0.441
