Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.914,0.847,0.152,0.179,0.668,0.577,0.705,0.299,0.779,0.676,0.541,0.453,0.428,0.029,0.92,0.889,0.835,0.653,0.607,0.633,0.537,0.297,0.025,1.0,1.0,1.0
BLEU-4,0.804,0.584,0.03,0.061,0.339,0.261,0.377,0.083,0.729,0.657,0.538,0.451,0.426,0.029,0.834,0.77,0.624,0.298,0.271,0.269,0.119,0.005,0.007,0.907,0.91,0.997
METEOR,0.941,0.809,0.221,0.273,0.561,0.526,0.581,0.288,0.881,0.678,0.836,0.808,0.505,0.215,0.929,0.907,0.875,0.647,0.595,0.602,0.472,0.219,0.133,0.612,0.66,0.671
ROUGE-1,0.914,0.912,0.438,0.499,0.741,0.691,0.759,0.528,0.868,0.805,0.699,0.622,0.696,0.356,0.924,0.894,0.846,0.654,0.636,0.655,0.554,0.327,0.291,0.994,0.994,0.994
ROUGE-4,0.716,0.451,0.018,0.061,0.196,0.146,0.23,0.045,0.766,0.754,0.685,0.609,0.669,0.329,0.764,0.673,0.466,0.136,0.127,0.114,0.021,0.0,0.027,0.808,0.814,0.975
ROUGE-L,0.914,0.773,0.347,0.43,0.643,0.552,0.653,0.383,0.866,0.802,0.699,0.622,0.696,0.356,0.924,0.892,0.822,0.633,0.607,0.634,0.509,0.159,0.228,0.252,0.365,0.541
ROUGE-Lsum,0.914,0.861,0.415,0.482,0.722,0.668,0.739,0.493,0.868,0.805,0.699,0.622,0.696,0.356,0.924,0.892,0.842,0.648,0.627,0.651,0.542,0.31,0.265,0.928,0.941,0.994
VCS_LCT0,0.978,0.929,0.776,0.806,0.921,0.868,0.892,0.873,0.903,0.693,0.624,0.523,0.607,0.0,0.709,0.902,0.953,0.03,0.643,0.568,0.0,0.0,0.691,0.0,0.0,0.419
VCS_LCT1,0.978,0.975,0.839,0.881,0.95,0.909,0.927,0.877,0.903,0.753,0.64,0.537,0.678,0.0,0.709,0.902,0.953,0.041,0.643,0.575,0.03,0.0,0.746,0.425,0.154,0.419
