Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.81,0.76,0.324,0.272,0.482,0.455,0.549,0.414,0.819,0.673,0.636,0.523,0.365,0.029,0.757,0.848,0.808,0.453,0.554,0.656,0.433,0.312,0.105,0.996,0.996,0.996
BLEU-4,0.574,0.454,0.122,0.085,0.163,0.143,0.221,0.111,0.774,0.661,0.632,0.52,0.364,0.029,0.593,0.653,0.532,0.08,0.177,0.285,0.041,0.005,0.03,0.932,0.942,0.99
METEOR,0.866,0.867,0.363,0.323,0.556,0.547,0.585,0.358,0.93,0.761,0.862,0.836,0.474,0.215,0.855,0.875,0.845,0.472,0.515,0.703,0.392,0.218,0.203,0.6,0.656,0.615
ROUGE-1,0.817,0.897,0.613,0.573,0.642,0.615,0.686,0.589,0.901,0.805,0.78,0.69,0.659,0.359,0.803,0.853,0.823,0.483,0.571,0.678,0.446,0.335,0.387,0.995,0.995,0.995
ROUGE-4,0.418,0.329,0.11,0.051,0.083,0.07,0.114,0.045,0.806,0.769,0.764,0.675,0.645,0.342,0.503,0.508,0.354,0.012,0.061,0.124,0.002,0.0,0.034,0.868,0.883,0.976
ROUGE-L,0.807,0.736,0.507,0.489,0.555,0.516,0.576,0.432,0.901,0.802,0.778,0.688,0.659,0.359,0.803,0.849,0.8,0.461,0.529,0.649,0.394,0.149,0.286,0.235,0.396,0.514
ROUGE-Lsum,0.813,0.843,0.594,0.551,0.627,0.601,0.669,0.574,0.901,0.802,0.78,0.69,0.659,0.359,0.803,0.851,0.821,0.479,0.571,0.672,0.437,0.324,0.366,0.985,0.995,0.993
VCS_LCT0,0.911,0.954,0.892,0.891,0.87,0.854,0.92,0.901,0.921,0.689,0.792,0.681,0.654,0.0,0.511,0.846,0.897,0.0,0.0,0.831,0.0,0.0,0.561,0.0,0.146,0.39
VCS_LCT1,0.96,0.965,0.935,0.926,0.871,0.854,0.92,0.907,0.922,0.728,0.803,0.683,0.739,0.071,0.511,0.853,0.947,0.0,0.0,0.838,0.0,0.0,0.773,0.443,0.233,0.39
