Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.822,0.892,0.366,0.217,0.726,0.609,0.542,0.32,0.754,0.644,0.584,0.474,0.292,0.025,0.897,0.901,0.852,0.637,0.718,0.711,0.646,0.327,0.017,1.0,1.0,1.0
BLEU-4,0.615,0.743,0.216,0.101,0.455,0.267,0.189,0.114,0.711,0.641,0.577,0.468,0.284,0.024,0.791,0.778,0.664,0.264,0.436,0.407,0.274,0.005,0.001,0.929,0.929,0.997
METEOR,0.861,0.941,0.41,0.266,0.785,0.711,0.561,0.319,0.881,0.825,0.814,0.786,0.393,0.193,0.925,0.92,0.878,0.666,0.749,0.766,0.696,0.232,0.105,0.612,0.671,0.662
ROUGE-1,0.831,0.947,0.65,0.554,0.809,0.732,0.681,0.584,0.859,0.779,0.736,0.642,0.608,0.346,0.912,0.904,0.856,0.642,0.731,0.727,0.652,0.348,0.236,0.99,0.99,0.99
ROUGE-4,0.469,0.675,0.229,0.12,0.319,0.15,0.096,0.084,0.764,0.754,0.699,0.609,0.556,0.319,0.71,0.677,0.528,0.106,0.269,0.236,0.115,0.0,0.0,0.838,0.838,0.962
ROUGE-L,0.829,0.868,0.611,0.5,0.756,0.642,0.549,0.408,0.859,0.777,0.733,0.639,0.602,0.342,0.912,0.904,0.854,0.636,0.719,0.713,0.645,0.15,0.15,0.223,0.372,0.511
ROUGE-Lsum,0.831,0.914,0.644,0.548,0.798,0.714,0.652,0.557,0.859,0.779,0.736,0.642,0.608,0.346,0.912,0.904,0.856,0.636,0.726,0.722,0.648,0.336,0.217,0.962,0.99,0.99
VCS_LCT0,0.911,0.962,0.91,0.862,0.925,0.913,0.872,0.848,0.875,0.76,0.591,0.541,0.601,0.0,0.56,0.867,0.986,0.177,0.364,0.675,0.125,0.0,0.531,0.023,0.011,0.382
VCS_LCT1,0.914,0.977,0.914,0.866,0.98,0.914,0.874,0.851,0.875,0.762,0.609,0.556,0.715,0.0,0.56,0.867,0.986,0.177,0.386,0.675,0.148,0.0,0.548,0.449,0.202,0.382
