Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.694,0.88,0.455,0.263,0.708,0.596,0.533,0.544,0.708,0.66,0.588,0.482,0.269,0.009,0.864,0.868,0.777,0.672,0.531,0.634,0.544,0.33,0.085,1.0,1.0,1.0
BLEU-4,0.353,0.723,0.25,0.096,0.467,0.328,0.203,0.293,0.62,0.657,0.583,0.478,0.267,0.009,0.76,0.685,0.491,0.286,0.137,0.257,0.107,0.01,0.019,0.929,0.931,0.997
METEOR,0.765,0.967,0.448,0.344,0.772,0.708,0.51,0.493,0.839,0.866,0.861,0.832,0.418,0.17,0.906,0.905,0.799,0.688,0.501,0.665,0.532,0.245,0.189,0.599,0.656,0.621
ROUGE-1,0.706,0.936,0.707,0.596,0.803,0.73,0.638,0.743,0.826,0.796,0.744,0.654,0.602,0.298,0.886,0.871,0.791,0.677,0.551,0.648,0.555,0.371,0.405,1.0,1.0,1.0
ROUGE-4,0.182,0.658,0.217,0.065,0.345,0.216,0.089,0.23,0.63,0.789,0.731,0.643,0.589,0.283,0.686,0.536,0.311,0.118,0.037,0.11,0.026,0.002,0.016,0.858,0.863,0.994
ROUGE-L,0.697,0.86,0.652,0.502,0.77,0.679,0.515,0.664,0.803,0.796,0.742,0.653,0.602,0.298,0.886,0.869,0.757,0.657,0.504,0.618,0.497,0.167,0.339,0.239,0.412,0.514
ROUGE-Lsum,0.706,0.911,0.697,0.567,0.791,0.717,0.622,0.722,0.825,0.796,0.744,0.654,0.602,0.298,0.886,0.869,0.78,0.67,0.536,0.64,0.538,0.36,0.378,1.0,1.0,1.0
VCS_LCT0,0.928,0.993,0.973,0.941,0.975,0.951,0.938,0.971,0.84,0.781,0.744,0.625,0.623,0.0,0.56,0.904,0.889,0.391,0.0,0.707,0.0,0.0,0.789,0.0,0.027,0.377
VCS_LCT1,0.928,0.993,0.976,0.942,0.975,0.951,0.939,0.971,0.844,0.784,0.761,0.64,0.682,0.0,0.56,0.904,0.889,0.391,0.073,0.707,0.013,0.0,0.793,0.458,0.075,0.377
