Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.829,0.64,0.281,0.094,0.561,0.487,0.479,0.387,0.685,0.674,0.419,0.303,0.379,0.03,0.718,0.893,0.82,0.418,0.431,0.66,0.393,0.367,0.051,0.987,0.987,0.987
BLEU-4,0.605,0.28,0.101,0.03,0.239,0.187,0.16,0.1,0.621,0.626,0.412,0.299,0.365,0.029,0.484,0.754,0.566,0.079,0.071,0.259,0.033,0.011,0.01,0.829,0.829,0.973
METEOR,0.898,0.796,0.302,0.2,0.58,0.558,0.47,0.338,0.906,0.701,0.838,0.781,0.491,0.223,0.788,0.909,0.86,0.393,0.411,0.685,0.328,0.242,0.151,0.59,0.628,0.592
ROUGE-1,0.833,0.794,0.58,0.427,0.691,0.645,0.616,0.619,0.813,0.805,0.594,0.471,0.662,0.353,0.759,0.896,0.828,0.426,0.467,0.679,0.416,0.379,0.34,0.99,0.99,0.99
ROUGE-4,0.449,0.148,0.09,0.044,0.136,0.107,0.07,0.064,0.666,0.686,0.57,0.45,0.615,0.321,0.347,0.639,0.392,0.013,0.013,0.105,0.002,0.0,0.014,0.673,0.678,0.957
ROUGE-L,0.829,0.6,0.497,0.356,0.561,0.511,0.51,0.451,0.813,0.804,0.592,0.468,0.662,0.353,0.759,0.892,0.817,0.411,0.38,0.646,0.321,0.159,0.232,0.233,0.339,0.526
ROUGE-Lsum,0.833,0.74,0.577,0.407,0.68,0.632,0.612,0.602,0.813,0.805,0.594,0.471,0.662,0.353,0.759,0.892,0.828,0.426,0.465,0.675,0.41,0.37,0.326,0.983,0.983,0.988
VCS_LCT0,0.96,0.951,0.63,0.67,0.84,0.789,0.845,0.875,0.86,0.706,0.6,0.295,0.639,0.0,0.383,0.875,0.948,0.0,0.0,0.827,0.0,0.0,0.531,0.0,0.008,0.471
VCS_LCT1,0.961,0.952,0.755,0.809,0.892,0.801,0.9,0.914,0.861,0.722,0.602,0.301,0.657,0.106,0.383,0.875,0.948,0.0,0.0,0.827,0.0,0.0,0.794,0.468,0.124,0.471
