Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.9,0.783,0.415,0.052,0.717,0.55,0.556,0.313,0.738,0.658,0.624,0.51,0.368,0.012,0.929,0.885,0.803,0.524,0.558,0.646,0.54,0.303,0.079,1.0,1.0,1.0
BLEU-4,0.766,0.576,0.191,0.009,0.439,0.287,0.246,0.127,0.647,0.652,0.621,0.508,0.365,0.012,0.737,0.724,0.533,0.138,0.116,0.285,0.143,0.009,0.021,0.941,0.939,0.997
METEOR,0.953,0.897,0.408,0.156,0.8,0.713,0.62,0.311,0.847,0.79,0.857,0.828,0.473,0.173,0.937,0.902,0.85,0.562,0.504,0.705,0.586,0.217,0.192,0.63,0.628,0.644
ROUGE-1,0.908,0.894,0.648,0.35,0.833,0.723,0.712,0.573,0.848,0.777,0.755,0.664,0.651,0.3,0.925,0.887,0.814,0.546,0.571,0.668,0.553,0.312,0.394,0.974,0.974,0.974
ROUGE-4,0.668,0.509,0.162,0.01,0.33,0.213,0.163,0.112,0.661,0.717,0.706,0.621,0.622,0.27,0.592,0.595,0.354,0.033,0.022,0.149,0.035,0.0,0.03,0.816,0.816,0.915
ROUGE-L,0.904,0.793,0.58,0.269,0.795,0.658,0.618,0.443,0.839,0.774,0.753,0.663,0.651,0.3,0.875,0.887,0.803,0.514,0.492,0.653,0.529,0.146,0.321,0.222,0.367,0.507
ROUGE-Lsum,0.906,0.857,0.645,0.337,0.822,0.705,0.701,0.545,0.848,0.777,0.755,0.664,0.651,0.3,0.925,0.887,0.81,0.542,0.56,0.662,0.542,0.303,0.381,0.946,0.974,0.974
VCS_LCT0,0.923,0.937,0.951,0.793,0.948,0.912,0.931,0.879,0.91,0.734,0.716,0.618,0.691,0.0,0.865,0.869,0.986,0.239,0.469,0.875,0.456,0.0,0.835,0.0,0.073,0.469
VCS_LCT1,0.923,0.986,0.951,0.807,0.948,0.912,0.931,0.92,0.91,0.805,0.734,0.635,0.766,0.388,0.865,0.869,0.986,0.284,0.469,0.875,0.456,0.0,0.85,0.41,0.197,0.479
