Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.856,0.81,0.712,0.447,0.627,0.558,0.534,0.633,0.727,0.638,0.601,0.506,0.506,0.093,0.863,0.862,0.78,0.753,0.503,0.758,0.44,0.282,0.105,0.995,0.995,0.995
BLEU-4,0.687,0.576,0.494,0.215,0.274,0.24,0.169,0.334,0.664,0.632,0.595,0.5,0.505,0.092,0.745,0.705,0.499,0.472,0.131,0.489,0.054,0.005,0.029,0.929,0.936,0.986
METEOR,0.896,0.946,0.659,0.45,0.732,0.689,0.577,0.544,0.912,0.761,0.858,0.835,0.56,0.283,0.896,0.861,0.823,0.758,0.495,0.782,0.411,0.245,0.208,0.622,0.666,0.652
ROUGE-1,0.86,0.916,0.842,0.695,0.745,0.7,0.664,0.765,0.842,0.779,0.753,0.676,0.742,0.455,0.887,0.864,0.783,0.756,0.516,0.763,0.45,0.335,0.424,0.993,0.993,0.993
ROUGE-4,0.571,0.491,0.446,0.167,0.152,0.146,0.072,0.224,0.704,0.754,0.731,0.654,0.722,0.423,0.665,0.576,0.32,0.288,0.038,0.321,0.005,0.0,0.029,0.855,0.868,0.969
ROUGE-L,0.857,0.815,0.806,0.604,0.669,0.621,0.544,0.625,0.842,0.777,0.751,0.672,0.742,0.455,0.887,0.862,0.775,0.754,0.492,0.763,0.431,0.143,0.31,0.231,0.366,0.549
ROUGE-Lsum,0.86,0.904,0.833,0.675,0.733,0.689,0.638,0.741,0.842,0.777,0.753,0.676,0.742,0.455,0.887,0.864,0.783,0.754,0.505,0.763,0.447,0.316,0.395,0.991,0.993,0.993
VCS_LCT0,0.956,0.982,0.959,0.935,0.941,0.9,0.898,0.939,0.871,0.745,0.776,0.636,0.679,0.0,0.769,0.763,0.962,0.289,0.438,0.688,0.0,0.0,0.658,0.0,0.159,0.442
VCS_LCT1,0.956,0.982,0.983,0.964,0.943,0.92,0.901,0.942,0.877,0.875,0.793,0.652,0.781,0.0,0.769,0.771,0.962,0.289,0.438,0.695,0.0,0.0,0.703,0.383,0.345,0.442
