Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.896,0.867,0.318,0.279,0.671,0.578,0.526,0.255,0.689,0.677,0.518,0.432,0.289,0.002,0.811,0.907,0.782,0.665,0.62,0.689,0.536,0.368,0.114,0.991,0.991,0.991
BLEU-4,0.756,0.701,0.156,0.128,0.296,0.211,0.169,0.06,0.595,0.655,0.512,0.427,0.28,0.001,0.66,0.8,0.537,0.336,0.263,0.345,0.151,0.01,0.023,0.894,0.893,0.981
METEOR,0.933,0.929,0.321,0.311,0.631,0.573,0.517,0.261,0.834,0.6,0.787,0.761,0.37,0.125,0.883,0.921,0.837,0.7,0.664,0.744,0.58,0.25,0.206,0.559,0.624,0.584
ROUGE-1,0.903,0.936,0.613,0.589,0.786,0.7,0.636,0.496,0.814,0.797,0.678,0.6,0.604,0.238,0.843,0.907,0.808,0.67,0.647,0.711,0.556,0.38,0.422,0.979,0.979,0.979
ROUGE-4,0.649,0.641,0.152,0.133,0.158,0.099,0.064,0.027,0.606,0.717,0.637,0.563,0.54,0.186,0.562,0.707,0.392,0.163,0.123,0.186,0.047,0.0,0.023,0.754,0.754,0.926
ROUGE-L,0.898,0.881,0.56,0.535,0.695,0.594,0.506,0.378,0.812,0.795,0.675,0.597,0.598,0.23,0.843,0.907,0.792,0.666,0.623,0.694,0.543,0.156,0.299,0.223,0.359,0.567
ROUGE-Lsum,0.903,0.923,0.598,0.574,0.77,0.681,0.616,0.475,0.812,0.795,0.675,0.597,0.598,0.238,0.843,0.907,0.803,0.67,0.643,0.711,0.554,0.371,0.409,0.929,0.975,0.979
VCS_LCT0,0.983,0.989,0.843,0.792,0.947,0.884,0.87,0.845,0.896,0.662,0.715,0.598,0.583,0.0,0.547,0.868,0.985,0.0,0.5,0.795,0.213,0.0,0.748,0.0,0.0,0.448
VCS_LCT1,0.983,0.989,0.905,0.883,0.955,0.923,0.908,0.862,0.897,0.716,0.728,0.605,0.661,0.0,0.547,0.871,0.985,0.0,0.5,0.8,0.233,0.0,0.776,0.472,0.162,0.45
