Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.864,0.819,0.339,0.132,0.67,0.549,0.619,0.373,0.613,0.689,0.473,0.358,0.343,0.004,0.881,0.888,0.721,0.728,0.613,0.669,0.46,0.348,0.068,1.0,1.0,1.0
BLEU-4,0.691,0.666,0.084,0.019,0.333,0.233,0.264,0.101,0.545,0.686,0.469,0.355,0.337,0.004,0.759,0.73,0.407,0.426,0.237,0.302,0.106,0.005,0.013,0.872,0.886,0.997
METEOR,0.908,0.914,0.339,0.233,0.642,0.601,0.596,0.346,0.782,0.806,0.772,0.732,0.408,0.126,0.914,0.906,0.78,0.766,0.671,0.66,0.499,0.243,0.177,0.55,0.618,0.603
ROUGE-1,0.871,0.889,0.594,0.461,0.771,0.693,0.729,0.585,0.761,0.816,0.644,0.529,0.649,0.267,0.896,0.892,0.733,0.737,0.63,0.687,0.477,0.379,0.369,0.997,0.997,0.997
ROUGE-4,0.556,0.597,0.047,0.01,0.204,0.134,0.133,0.055,0.603,0.803,0.629,0.516,0.629,0.248,0.672,0.597,0.229,0.248,0.092,0.137,0.026,0.0,0.01,0.753,0.779,0.984
ROUGE-L,0.865,0.839,0.462,0.353,0.672,0.588,0.601,0.439,0.761,0.814,0.643,0.528,0.649,0.267,0.896,0.888,0.707,0.737,0.602,0.657,0.441,0.174,0.286,0.221,0.332,0.549
ROUGE-Lsum,0.869,0.873,0.567,0.432,0.753,0.676,0.712,0.561,0.761,0.814,0.644,0.529,0.649,0.267,0.896,0.892,0.73,0.737,0.626,0.68,0.473,0.37,0.346,0.945,0.958,0.997
VCS_LCT0,0.975,0.928,0.755,0.573,0.872,0.757,0.885,0.723,0.753,0.767,0.703,0.538,0.578,0.0,0.834,0.915,0.913,0.305,0.688,0.802,0.225,0.0,0.595,0.0,0.045,0.428
VCS_LCT1,0.975,0.945,0.88,0.666,0.922,0.843,0.92,0.788,0.764,0.782,0.718,0.546,0.647,0.176,0.834,0.917,0.914,0.318,0.688,0.804,0.245,0.0,0.629,0.46,0.156,0.44
