Metric,Synonym Substitution,Active <-> Passive Transformation,Brevity - L1,Brevity - L2,Verbosity - L1,Verbosity - L2,Macro-Actions -> Micro-Actions,Micro-Actions -> Macro-Actions,"Insert Attributes, Emotions and Scene",Scattered Segments Repetition (~50%),Addition (~50%),Addition (~80%),Deletion (~50%),Deletion (~80%),Subject Corruption,Object Corruption,Action Corruption,Subject-Object Corruption,Subject-Action Corruption,Object-Action Corruption,Subject-Action-Object Corruption,Complete Corruption,Summarization,Reverse Segments Order,Jumble Segments Order,Rotate Half Paragraph
BLEU-1,0.754,0.763,0.157,0.069,0.664,0.483,0.568,0.087,0.729,0.658,0.488,0.38,0.344,0.024,0.905,0.884,0.842,0.705,0.552,0.686,0.492,0.345,0.023,0.989,0.989,0.989
BLEU-4,0.504,0.469,0.063,0.02,0.358,0.177,0.234,0.021,0.677,0.633,0.482,0.376,0.333,0.023,0.812,0.728,0.637,0.38,0.218,0.374,0.14,0.009,0.006,0.872,0.88,0.979
METEOR,0.791,0.839,0.235,0.181,0.678,0.589,0.519,0.188,0.877,0.64,0.786,0.748,0.434,0.201,0.93,0.896,0.883,0.727,0.574,0.721,0.539,0.242,0.121,0.585,0.632,0.606
ROUGE-1,0.766,0.883,0.465,0.383,0.78,0.636,0.67,0.377,0.844,0.79,0.654,0.551,0.642,0.346,0.917,0.886,0.853,0.715,0.578,0.701,0.516,0.364,0.279,0.982,0.982,0.982
ROUGE-4,0.364,0.336,0.103,0.037,0.237,0.082,0.129,0.033,0.729,0.706,0.622,0.524,0.574,0.307,0.744,0.607,0.491,0.206,0.096,0.227,0.042,0.0,0.025,0.728,0.748,0.938
ROUGE-L,0.762,0.728,0.373,0.287,0.703,0.528,0.527,0.274,0.844,0.785,0.652,0.55,0.633,0.346,0.915,0.881,0.842,0.71,0.552,0.692,0.487,0.155,0.192,0.248,0.306,0.538
ROUGE-Lsum,0.764,0.823,0.441,0.36,0.773,0.625,0.643,0.358,0.844,0.788,0.654,0.551,0.642,0.346,0.917,0.884,0.851,0.713,0.567,0.696,0.505,0.353,0.269,0.96,0.975,0.982
VCS_LCT0,0.947,0.93,0.71,0.467,0.932,0.872,0.916,0.476,0.923,0.715,0.797,0.671,0.683,0.0,0.698,0.843,0.97,0.0,0.0,0.679,0.0,0.0,0.05,0.0,0.153,0.453
VCS_LCT1,0.947,0.95,0.782,0.662,0.949,0.893,0.924,0.693,0.925,0.728,0.799,0.673,0.718,0.0,0.698,0.844,0.978,0.0,0.0,0.685,0.0,0.0,0.248,0.467,0.204,0.453
